gene	term	evidence
Mfn2	GO:0008053	IMP
Mfn2	GO:0008053	IMP
Mfn2	GO:0034497	ISO
Mfn2	GO:0046580	ISO
Mfn2	GO:0048593	IMP
Mfn2	GO:0048662	IEA
Mfn2	GO:0051646	ISO
Mfng	GO:0002315	IMP
Mfng	GO:0007275	IEA
Mfng	GO:0007389	IEA
Mfng	GO:0032092	IDA
Mfng	GO:0045747	IDA
Mfrp	GO:0007601	IMP
Mfrp	GO:0042462	IMP
Mfrp	GO:0060041	IMP
Mfsd1	GO:0006810	IEA
Mfsd1	GO:0008150	ND
Mfsd1	GO:0055085	IEA
Mfsd10	GO:0006810	IEA
Mfsd10	GO:0006915	IEA
Mfsd10	GO:0015904	IBA
Mfsd10	GO:0043252	ISO
Mfsd10	GO:0055085	IBA
Mfsd11	GO:0008150	ND
Mfsd12	GO:0006810	IEA
Mfsd2a	GO:0006810	IEA
Mfsd2a	GO:0006869	IEA
Mfsd2a	GO:0015908	IMP
Mfsd2a	GO:0045056	IMP
Mfsd2a	GO:0060856	IMP
Mfsd2a	GO:1990379	IMP
Mfsd2b	GO:0006810	IEA
Mfsd2b	GO:0008150	ND
Mfsd3	GO:0055085	IEA
Mfsd4	GO:0006810	IEA
Mfsd4	GO:0008150	ND
Mfsd4	GO:0055085	IEA
Mfsd5	GO:0006810	IEA
Mfsd5	GO:0006811	IEA
Mfsd5	GO:0008150	ND
Mfsd5	GO:0015689	IEA
Mfsd6	GO:0002250	IEA
Mfsd6	GO:0002376	IEA
Mfsd6	GO:0055085	IEA
Mfsd6l	GO:0008150	ND
Mfsd6l	GO:0055085	IEA
Mfsd7a	GO:0006810	IEA
Mfsd7a	GO:0008150	ND
Mfsd7a	GO:0055085	IEA
Mfsd7b	GO:0001568	IMP
Mfsd7b	GO:0001701	IMP
Mfsd7b	GO:0006810	IEA
Mfsd7b	GO:0006839	ISO
Mfsd7b	GO:0015886	ISO
Mfsd7b	GO:0030218	ISO
Mfsd7b	GO:0030218	IMP
Mfsd7b	GO:0035108	IMP
Mfsd7b	GO:0035264	IMP
Mfsd7b	GO:0042733	IMP
Mfsd7b	GO:0043249	IEA
Mfsd7b	GO:0046620	IMP
Mfsd7b	GO:0048536	IMP
Mfsd7b	GO:0048704	IMP
Mfsd7b	GO:0055085	IEA
Mfsd7b	GO:0060323	IMP
Mfsd7b	GO:0097037	ISO
Mfsd7c	GO:0006810	IEA
Mfsd7c	GO:0015886	ISO
Mfsd7c	GO:0055085	IEA
Mfsd8	GO:0006810	IEA
Mfsd8	GO:0007040	IMP
Mfsd8	GO:0055085	IEA
Mfsd9	GO:0006810	IEA
Mfsd9	GO:0055085	IBA
Mga	GO:0006351	IEA
Mga	GO:0006355	IEA
Mga	GO:0006355	IEA
Mgarp	GO:0006626	IDA
Mgarp	GO:0008089	IMP
Mgarp	GO:0008090	IMP
Mgarp	GO:0010822	IMP
Mgarp	GO:0010822	IMP
Mgarp	GO:0019896	IMP
Mgarp	GO:0071383	IMP
Mgarp	GO:0071456	IDA
Mgarp	GO:0097211	IDA
Mgat1	GO:0001701	IMP
Mgat1	GO:0006049	IDA
Mgat1	GO:0006486	IEA
Mgat2	GO:0006487	ISO
Mgat2	GO:0009312	IEA
Mgat2	GO:0018279	IMP
Mgat3	GO:0006044	IDA
Mgat3	GO:0060070	IDA
Mgat4a	GO:0005975	IEA
Mgat4a	GO:0006487	IGI
Mgat4a	GO:0006491	IBA
Mgat4b	GO:0005975	IEA
Mgat4b	GO:0006487	IGI
Mgat4b	GO:0006491	IBA
Mgat4c	GO:0005975	IEA
Mgat4c	GO:0006491	IBA
Mgat4d	GO:0005975	IEA
Mgat4d	GO:0006491	IBA
Mgat4e	GO:0005975	IEA
Mgat4e	GO:0006491	IBA
Mgat5	GO:0006487	IDA
Mgat5	GO:0006487	IMP
Mgat5b	GO:0006487	IDA
mge	GO:0007605	IMP
Mgea5	GO:0006044	ISO
Mgea5	GO:0006044	ISO
Mgea5	GO:0006517	ISO
Mgea5	GO:0006612	ISO
Mgea5	GO:0008152	IEA
Mgea5	GO:0009100	IBA
Mgea5	GO:0010524	ISO
Mgea5	GO:0010616	ISO
Mgea5	GO:0016573	ISO
Mgea5	GO:0031343	ISO
Mgea5	GO:0032024	ISO
Mgea5	GO:0043243	ISO
Mgea5	GO:0045862	ISO
Mgea5	GO:0046060	ISO
Mgea5	GO:0046326	ISO
Mgea5	GO:0051054	ISO
Mgea5	GO:0051901	ISO
Mgea5	GO:0051928	ISO
Mgea5	GO:0060051	ISO
Mgea5	GO:0060124	ISO
Mgea5	GO:0070265	ISO
Mgll	GO:0006629	IEA
Mgll	GO:0006631	IEA
Mgll	GO:0006633	IEA
Mgll	GO:0009966	IMP
Mgll	GO:0016042	IEA
Mgll	GO:0019369	IMP
Mgll	GO:0030516	IMP
Mgll	GO:0046464	ISO
Mgll	GO:0046464	IDA
Mgll	GO:0046464	IMP
Mgll	GO:0050727	IMP
Mgll	GO:0051930	IMP
Mgll	GO:0051930	IMP
Mgll	GO:0060292	IMP
Mgll	GO:2000124	IMP
Mgme1	GO:0000002	ISO
Mgme1	GO:0006264	IBA
Mgme1	GO:0006264	ISO
Mgme1	GO:0006281	IEA
Mgme1	GO:0006974	IEA
Mgme1	GO:0043504	IEA
Mgmt	GO:0006281	IMP
Mgmt	GO:0006307	IDA
Mgmt	GO:0006307	ISO
Mgmt	GO:0006974	IMP
Mgmt	GO:0006974	IMP
Mgmt	GO:0032259	IEA
Mgmt	GO:0043281	IMP
Mgmt	GO:0045739	ISO
Mgmt	GO:0060548	ISO
Mgp	GO:0001503	IEA
Mgp	GO:0006461	ISO
Mgp	GO:0007275	IEA
Mgp	GO:0030154	IEA
Mgp	GO:0030324	ISO
Mgp	GO:0030500	IEA
Mgp	GO:0048754	ISO
Mgp	GO:0051216	IEA
Mgrn1	GO:0000209	IDA
Mgrn1	GO:0006513	ISO
Mgrn1	GO:0008333	ISO
Mgrn1	GO:0043951	ISO
Mgrn1	GO:0045744	ISO
Mgst1	GO:0006749	IDA
Mgst1	GO:0010243	ISO
Mgst1	GO:0032496	ISO
Mgst1	GO:0042493	ISO
Mgst1	GO:0055114	ISO
Mgst1	GO:0070207	ISO
Mgst1	GO:0071449	ISO
Mgst2	GO:0006750	ISO
Mgst2	GO:0019370	IBA
Mgst2	GO:0019370	ISO
Mgst2	GO:0055114	ISO
Mgst3	GO:0055114	ISO
Mhdaali18	GO:0030282	IMP
Mhdaali18	GO:0048705	IMP
Mia	GO:0007160	IMP
Mia	GO:0030198	IMP
Mia2	GO:0042632	IMP
Mia2	GO:0070328	IMP
Mia3	GO:0002063	IMP
Mia3	GO:0002687	ISO
Mia3	GO:0006810	IEA
Mia3	GO:0006887	ISO
Mia3	GO:0007162	ISO
Mia3	GO:0015031	ISO
Mia3	GO:0016192	IEA
Mia3	GO:0030199	IMP
Mia3	GO:0030336	ISO
Mia3	GO:0030501	IMP
Mia3	GO:0042060	ISO
Miat	GO:0010001	IMP
Miat	GO:0019827	IMP
Miat	GO:0035881	IMP
Miat	GO:0046548	IMP
Mib1	GO:0001568	IMP
Mib1	GO:0001701	IMP
Mib1	GO:0001756	IMP
Mib1	GO:0001841	IMP
Mib1	GO:0001947	IMP
Mib1	GO:0006897	IBA
Mib1	GO:0007219	IMP
Mib1	GO:0007507	IMP
Mib1	GO:0045665	IMP
Mib1	GO:0045807	IDA
Mib2	GO:0007219	IEA
Mib2	GO:0016567	IDA
Mib2	GO:0043123	ISO
Mical1	GO:0001933	IMP
Mical1	GO:0019417	IDA
Mical1	GO:0030042	ISO
Mical1	GO:0030042	IDA
Mical1	GO:0043066	IMP
Mical1	GO:0043154	IMP
Mical1	GO:0055114	ISO
Mical2	GO:0007010	ISO
Mical2	GO:0010735	ISO
Mical2	GO:0019417	ISO
Mical2	GO:0019417	IDA
Mical2	GO:0030042	ISO
Mical2	GO:0030042	IDA
Mical2	GO:0055114	IEA
Mical2	GO:0055114	IEA
Mical3	GO:0006887	IEA
Mical3	GO:0006887	IEA
Mical3	GO:0007010	ISO
Mical3	GO:0030042	ISO
Mical3	GO:0055114	IEA
Mical3	GO:0055114	IEA
Micalcl	GO:0007275	IEA
Micalcl	GO:0007283	IEA
Micalcl	GO:0030154	IEA
Micall1	GO:0006612	ISO
Micall1	GO:0006810	IEA
Micall1	GO:0006897	ISO
Micall1	GO:0006898	ISO
Micall1	GO:0015031	IEA
Micall1	GO:0031175	ISO
Micall1	GO:0031175	IMP
Micall1	GO:0032456	IEA
Micall1	GO:0032458	ISO
Micall1	GO:0036010	ISO
Micall1	GO:0036010	ISO
Micall1	GO:0097320	ISO
Micall1	GO:1990090	ISO
Micall1	GO:1990126	ISO
Micall2	GO:0030041	ISO
Micall2	GO:0030041	IMP
Micall2	GO:0031175	ISO
Micall2	GO:0031175	IMP
Micall2	GO:0031532	IMP
Micall2	GO:0032456	IDA
Micall2	GO:0032456	IMP
Micall2	GO:0034446	IMP
Micall2	GO:0070830	IMP
Micall2	GO:1903955	ISO
Micu1	GO:0006810	IEA
Micu1	GO:0006811	IEA
Micu1	GO:0006816	IEA
Micu1	GO:0006851	ISO
Micu1	GO:0036444	ISO
Micu1	GO:0051260	ISO
Micu1	GO:0051560	ISO
Micu1	GO:0051561	ISO
Micu1	GO:0070509	ISO
Micu2	GO:0006851	IMP
Micu2	GO:0006851	ISO
Micu2	GO:0051561	IMP
Micu2	GO:0051562	ISO
Micu3	GO:0008150	ND
Mid1	GO:0007026	IGI
Mid1ip1	GO:0006629	IEA
Mid1ip1	GO:0007026	IGI
Mid1ip1	GO:0045723	IMP
Mid1ip1	GO:0046890	ISO
Mid1ip1	GO:0051258	IDA
Mid1ip1	GO:0051351	IDA
Mid2	GO:0010508	ISO
Mid2	GO:0032897	ISO
Mid2	GO:0035372	ISO
Mid2	GO:0043123	ISO
Mid2	GO:0045087	ISO
Mid2	GO:0046597	ISO
Mid2	GO:0051091	ISO
Mid2	GO:0051092	ISO
Mid2	GO:1902187	ISO
Midn	GO:0033132	ISO
Midn	GO:0046676	ISO
Mief1	GO:0000266	ISO
Mief1	GO:0090141	ISO
Mief1	GO:0090141	IMP
Mief2	GO:0007005	ISO
Mief2	GO:0032464	ISO
Mief2	GO:0090141	ISO
Mief2	GO:0090141	IMP
Mien1	GO:0006915	IEA
Mien1	GO:0030335	ISO
Mien1	GO:0043066	ISO
Mien1	GO:0051491	ISO
Mier1	GO:0006351	IEA
Mier1	GO:0006355	IEA
Mier1	GO:0007165	IEA
Mier1	GO:0031937	ISO
Mier1	GO:0043123	ISO
Mier2	GO:0006351	IEA
Mier2	GO:0006355	IEA
Mier2	GO:0008150	ND
Mier3	GO:0006351	IEA
Mier3	GO:0006355	IEA
Mier3	GO:0008150	ND
Mif	GO:0001516	ISO
Mif	GO:0001934	IDA
Mif	GO:0002035	ISO
Mif	GO:0002376	IEA
Mif	GO:0002675	ISO
Mif	GO:0002821	NAS
Mif	GO:0002906	IDA
Mif	GO:0006954	IEA
Mif	GO:0007166	ISO
Mif	GO:0007283	ISO
Mif	GO:0007569	IMP
Mif	GO:0008283	ISO
Mif	GO:0010629	ISO
Mif	GO:0010739	ISO
Mif	GO:0014911	ISO
Mif	GO:0019752	ISO
Mif	GO:0030330	IMP
Mif	GO:0030890	ISO
Mif	GO:0031666	IMP
Mif	GO:0032269	IDA
Mif	GO:0033033	IMP
Mif	GO:0033138	ISO
Mif	GO:0033138	IDA
Mif	GO:0042127	IMP
Mif	GO:0042327	ISO
Mif	GO:0042756	ISO
Mif	GO:0043066	ISO
Mif	GO:0043066	IDA
Mif	GO:0043268	ISO
Mif	GO:0043406	IDA
Mif	GO:0043518	IDA
Mif	GO:0043518	ISO
Mif	GO:0045087	IEA
Mif	GO:0045821	ISO
Mif	GO:0046326	ISO
Mif	GO:0048146	IDA
Mif	GO:0048146	ISO
Mif	GO:0048680	ISO
Mif	GO:0050715	ISO
Mif	GO:0050731	IDA
Mif	GO:0050731	ISO
Mif	GO:0050778	ISO
Mif	GO:0050918	ISO
Mif	GO:0061078	IMP
Mif	GO:0061081	IMP
Mif	GO:0070207	ISO
Mif	GO:0070374	IDA
Mif	GO:0070374	ISO
Mif	GO:0070374	IDA
Mif	GO:0071157	ISO
Mif	GO:0090238	IDA
Mif	GO:0090344	ISO
Mif	GO:1902166	ISO
Mif	GO:2000343	IDA
Mif4gd	GO:0006417	IEA
Miip	GO:0008150	ND
Miip	GO:0010972	IEA
Miip	GO:0030336	IEA
Mill1	GO:0019882	IBA
Mill2	GO:0002429	ISO
Mill2	GO:0006979	ISO
Mill2	GO:0009408	ISO
Mill2	GO:0019882	IBA
Mill2	GO:0032526	ISO
Mill2	GO:0046629	ISO
Mill2	GO:0050689	ISO
Milr1	GO:0033004	IMP
Milr1	GO:0043303	IMP
Mina	GO:0006351	IEA
Mina	GO:0006355	IEA
Mina	GO:0008283	ISO
Mina	GO:0042127	ISO
Mina	GO:0042254	IEA
Mina	GO:0055114	IEA
Mink1	GO:0001952	ISO
Mink1	GO:0006468	IDA
Mink1	GO:0006468	ISO
Mink1	GO:0006950	IDA
Mink1	GO:0007268	ISO
Mink1	GO:0007346	IBA
Mink1	GO:0016310	IEA
Mink1	GO:0022407	ISO
Mink1	GO:0030334	ISO
Mink1	GO:0031098	IBA
Mink1	GO:0031532	ISO
Mink1	GO:0031532	IBA
Mink1	GO:0035556	IDA
Mink1	GO:0042981	IBA
Mink1	GO:0045060	IMP
Mink1	GO:0046330	ISO
Mink1	GO:0046777	ISO
Mink1	GO:0048812	IBA
Mink1	GO:0048813	ISO
Mink1	GO:0070050	ISO
Mink1	GO:2000311	ISO
Minos1	GO:0008150	ND
Minpp1	GO:0016311	ISO
Mios	GO:0032008	ISO
Mios	GO:0034198	ISO
Mios	GO:0034629	ISO
Miox	GO:0019310	ISO
Miox	GO:0055114	IEA
Miox	GO:0055114	IEA
Mip	GO:0002088	IMP
Mip	GO:0006810	IEA
Mip	GO:0006810	IEA
Mip	GO:0006833	ISO
Mip	GO:0006833	IMP
Mip	GO:0007154	NAS
Mip	GO:0007601	IMP
Mip	GO:0015722	ISO
Mip	GO:0034220	IBA
Mip	GO:0050896	IEA
Mipep	GO:0006508	IEA
Mipep	GO:0006508	IEA
Mipep	GO:0006518	IBA
Mipep	GO:0006627	IBA
Mipol1	GO:0008150	ND
Mir100	GO:0042552	IDA
Mir100	GO:0071241	IDA
Mir100	GO:0071475	IDA
Mir101a	GO:0035195	ISO
Mir101a	GO:0071230	IDA
Mir101b	GO:0035195	ISO
Mir101b	GO:0071230	IDA
Mir103-1	GO:0070482	IDA
Mir103-1	GO:0071230	IDA
Mir103-1	GO:0071363	IDA
Mir103-2	GO:0071230	IDA
Mir103-2	GO:0071363	IDA
Mir105	GO:0008150	ND
Mir106a	GO:0002903	IGI
Mir106a	GO:0043066	IGI
Mir106a	GO:0071241	IDA
Mir106b	GO:0001701	IGI
Mir106b	GO:0002903	IGI
Mir106b	GO:0016055	IDA
Mir106b	GO:0043066	IGI
Mir106b	GO:0071241	IDA
Mir107	GO:0035195	IDA
Mir107	GO:0070482	IDA
Mir107	GO:0071222	IDA
Mir107	GO:0071230	IDA
Mir10a	GO:0035195	IDA
Mir10a	GO:0070482	IDA
Mir10a	GO:0071222	IDA
Mir10a	GO:0071241	IDA
Mir10b	GO:0070482	IDA
Mir10b	GO:0071241	IDA
Mir1186	GO:0010628	IDA
Mir1186	GO:0010628	IMP
Mir1186	GO:0045787	IDA
Mir1186	GO:0048146	IDA
Mir1186	GO:2000628	IDA
Mir1186	GO:2000775	IDA
Mir1198	GO:0071241	IDA
Mir122	GO:0010468	IGI
Mir122	GO:0030218	IGI
Mir122	GO:0030509	IDA
Mir122	GO:0060586	IGI
Mir122	GO:0071230	IDA
Mir1224	GO:0071230	IDA
Mir1224	GO:0071241	IDA
Mir122b	GO:0010468	IGI
Mir122b	GO:0030218	IGI
Mir122b	GO:0060586	IGI
Mir1247	GO:0035278	ISO
Mir124a-1	GO:0000902	IMP
Mir124a-1	GO:0007417	IMP
Mir124a-1	GO:0010468	IDA
Mir124a-1	GO:0010976	IDA
Mir124a-1	GO:0031536	IDA
Mir124a-1	GO:0035195	IDA
Mir124a-1	GO:0035195	IDA
Mir124a-1	GO:0035195	IMP
Mir124a-1	GO:0035195	IDA
Mir124a-1	GO:0045666	ISO
Mir124a-1	GO:0046549	IMP
Mir124a-1	GO:0046549	IGI
Mir124a-1	GO:0048675	IGI
Mir124a-1	GO:0048854	IMP
Mir124a-1	GO:0050769	IDA
Mir124a-1	GO:0050769	IMP
Mir124a-1	GO:0051402	IGI
Mir124a-1	GO:0060173	IMP
Mir124a-1	GO:2000671	IMP
Mir124a-1hg	GO:0008150	ND
Mir124a-2	GO:0007417	IMP
Mir124a-2	GO:0010468	IDA
Mir124a-2	GO:0010976	IDA
Mir124a-2	GO:0031536	IDA
Mir124a-2	GO:0035195	IDA
Mir124a-2	GO:0035195	IDA
Mir124a-2	GO:0035195	IDA
Mir124a-2	GO:0035195	IMP
Mir124a-2	GO:0045666	ISO
Mir124a-2	GO:0046549	IGI
Mir124a-2	GO:0048675	IGI
Mir124a-2	GO:0050769	IMP
Mir124a-2	GO:0050769	IDA
Mir124a-2	GO:0051402	IGI
Mir124a-3	GO:0007417	IMP
Mir124a-3	GO:0010468	IDA
Mir124a-3	GO:0010976	IDA
Mir124a-3	GO:0031536	IDA
Mir124a-3	GO:0035195	IDA
Mir124a-3	GO:0035195	IMP
Mir124a-3	GO:0035195	IDA
Mir124a-3	GO:0035195	IDA
Mir124a-3	GO:0045666	ISO
Mir124a-3	GO:0050769	IMP
Mir124a-3	GO:0050769	IDA
Mir125a	GO:0030509	IGI
Mir125a	GO:0035195	IDA
Mir125a	GO:0035278	IDA
Mir125a	GO:0045646	IDA
Mir125a	GO:0071222	IDA
Mir125a	GO:0071391	IDA
Mir125a	GO:2000737	IMP
Mir125a	GO:2000737	IGI
Mir125b-1	GO:0010628	IDA
Mir125b-1	GO:0035726	IDA
Mir125b-1	GO:0060218	IDA
Mir125b-1	GO:0071241	IDA
Mir125b-1	GO:0071391	IDA
Mir125b-1	GO:0072051	IDA
Mir125b-2	GO:0010628	IDA
Mir125b-2	GO:0035726	IDA
Mir125b-2	GO:0060218	IDA
Mir125b-2	GO:0071241	IDA
Mir125b-2	GO:0072051	IDA
Mir126a	GO:0060218	IDA
Mir126a	GO:0070482	IDA
Mir126a	GO:0071391	IDA
Mir127	GO:0040029	IDA
Mir127	GO:0070482	IDA
Mir129	GO:0010629	IMP
Mir129	GO:0016441	IDA
Mir129	GO:0035195	IDA
Mir129	GO:0035195	IMP
Mir129	GO:0035278	IDA
Mir129-1	GO:0035195	ISO
Mir129-2	GO:0010629	IDA
Mir129-2	GO:0035195	ISO
Mir129-2	GO:0090135	IMP
Mir129-2	GO:1902855	IMP
Mir130a	GO:0060218	IDA
Mir130a	GO:0060395	IDA
Mir130a	GO:0061178	IMP
Mir130a	GO:0071230	IDA
Mir130a	GO:0071241	IDA
Mir130a	GO:0071333	IDA
Mir132	GO:0014041	IGI
Mir132	GO:0050773	IGI
Mir132	GO:0070482	IDA
Mir132	GO:0071241	IDA
Mir133a-1	GO:0010628	IGI
Mir133a-1	GO:0010629	IDA
Mir133a-1	GO:0035195	IMP
Mir133a-1	GO:0045668	IDA
Mir133a-1	GO:0060043	IMP
Mir133a-1	GO:0070482	IDA
Mir133a-2	GO:0010629	IDA
Mir133a-2	GO:0035195	IMP
Mir133a-2	GO:0045668	IDA
Mir133a-2	GO:0060043	IMP
Mir133a-2	GO:0070482	IDA
Mir133b	GO:0010628	IGI
Mir133b	GO:0014043	IDA
Mir133b	GO:0014043	IMP
Mir133b	GO:0070482	IDA
Mir134	GO:0010629	IDA
Mir134	GO:0071230	IDA
Mir135a-1	GO:0010629	IDA
Mir135a-1	GO:0045668	IDA
Mir135a-2	GO:0010628	IGI
Mir135a-2	GO:0010629	IDA
Mir136	GO:0040029	IDA
Mir137	GO:0010629	IDA
Mir137	GO:0045668	IDA
Mir137	GO:0071230	IDA
Mir137	GO:0071475	IDA
Mir138-1	GO:0042552	IDA
Mir138-1	GO:0071363	IDA
Mir138-2	GO:0042552	IDA
Mir138-2	GO:0071363	IDA
Mir139	GO:0010608	IDA
Mir139	GO:0071222	IDA
Mir140	GO:0001501	IMP
Mir140	GO:0001894	IMP
Mir140	GO:0042552	IDA
Mir140	GO:0051216	IMP
Mir140	GO:0070482	IDA
Mir140	GO:0071222	IDA
Mir141	GO:0021889	ISS
Mir142	GO:0071222	IDA
Mir142	GO:0071391	IDA
Mir143	GO:0007566	IDA
Mir143	GO:0010906	IDA
Mir143	GO:0035278	IDA
Mir143	GO:0046627	IDA
Mir143	GO:0048660	ISO
Mir143	GO:0051898	IDA
Mir143	GO:0060414	IGI
Mir143	GO:0060947	IGI
Mir143	GO:0071391	IDA
Mir145a	GO:0048660	ISO
Mir145a	GO:0060414	IGI
Mir145a	GO:0060947	IGI
Mir145a	GO:0071230	IDA
Mir145a	GO:0071391	IDA
Mir146	GO:0010468	IDA
Mir146	GO:0070482	IDA
Mir146	GO:0071222	IDA
Mir146	GO:0071222	IDA
Mir146	GO:0071391	IDA
Mir146b	GO:0042552	IDA
Mir146b	GO:0070482	IDA
Mir146b	GO:0071222	IDA
Mir147	GO:0030509	IDA
Mir147	GO:0050728	IDA
Mir147	GO:0071222	IDA
Mir148a	GO:0071391	IDA
Mir150	GO:0002377	IMP
Mir150	GO:0010468	IDA
Mir150	GO:0010468	IMP
Mir150	GO:0045577	IMP
Mir150	GO:0048872	IMP
Mir150	GO:0071222	IDA
Mir150	GO:0071222	IDA
Mir151	GO:0071230	IDA
Mir153	GO:0010608	IDA
Mir155	GO:0002437	IDA
Mir155	GO:0010629	IMP
Mir155	GO:0035195	IDA
Mir155	GO:0060218	IDA
Mir155	GO:0070482	IDA
Mir155	GO:0071222	IDA
Mir155	GO:0071222	IDA
Mir155	GO:0071230	IDA
Mir155	GO:1902715	IMP
Mir15a	GO:0010629	IDA
Mir15a	GO:0016055	IDA
Mir15a	GO:0070482	IDA
Mir15a	GO:0071222	IDA
Mir15a	GO:0071230	IDA
Mir15b	GO:0070482	IDA
Mir15b	GO:0071230	IDA
Mir16-1	GO:0030509	IDA
Mir16-1	GO:0051726	IDA
Mir16-1	GO:0070482	IDA
Mir16-1	GO:0070482	IDA
Mir16-2	GO:0070482	IDA
Mir16-2	GO:0070482	IDA
Mir16-2	GO:0071222	IDA
Mir17	GO:0001701	IGI
Mir17	GO:0001783	IGI
Mir17	GO:0002329	IGI
Mir17	GO:0021522	IMP
Mir17	GO:0021522	IGI
Mir17	GO:0030324	IGI
Mir17	GO:0035195	IMP
Mir17	GO:0043066	IGI
Mir17	GO:0060412	IGI
Mir17	GO:0060586	IDA
Mir17	GO:0071241	IDA
Mir17hg	GO:0008150	ND
Mir18	GO:0001701	IGI
Mir18	GO:0001783	IGI
Mir18	GO:0002329	IGI
Mir18	GO:0010628	IMP
Mir18	GO:0010628	IDA
Mir18	GO:0010629	IDA
Mir18	GO:0021522	IGI
Mir18	GO:0030324	IGI
Mir18	GO:0043066	IGI
Mir18	GO:0060412	IGI
Mir18	GO:0071241	IDA
Mir18	GO:0071391	IDA
Mir181a-1	GO:0071222	IDA
Mir181a-2	GO:0071222	IDA
Mir181b-1	GO:0010629	IDA
Mir181b-1	GO:0045191	IDA
Mir181b-1	GO:0071241	IDA
Mir181b-2	GO:0010629	IDA
Mir181b-2	GO:0045191	IDA
Mir181b-2	GO:0071222	IDA
Mir181b-2	GO:0071241	IDA
Mir181c	GO:0060218	IDA
Mir181c	GO:0060395	IDA
Mir181c	GO:0071222	IDA
Mir181c	GO:0071222	IDA
Mir181d	GO:0060395	IDA
Mir181d	GO:0071363	IDA
Mir182	GO:0010468	IGI
Mir182	GO:0016055	IDA
Mir182	GO:0046549	IGI
Mir182	GO:0060041	IGI
Mir182	GO:0071222	IDA
Mir183	GO:0010468	IGI
Mir183	GO:0046549	IGI
Mir183	GO:0060041	IGI
Mir183	GO:0071230	IDA
Mir184	GO:0010468	IDA
Mir184	GO:0010628	ISO
Mir184	GO:0071222	IDA
Mir185	GO:0060395	IDA
Mir1894	GO:0071230	IDA
Mir18b	GO:0002903	IGI
Mir18b	GO:0043066	IGI
Mir191	GO:0071230	IDA
Mir192	GO:0071230	IDA
Mir192	GO:0071333	IDA
Mir192	GO:0071560	IGI
Mir193a	GO:0071222	IDA
Mir193a	GO:0071230	IDA
Mir193b	GO:0060218	IDA
Mir194-1	GO:0071222	IDA
Mir194-1	GO:0071230	IDA
Mir194-2	GO:0071222	IDA
Mir194-2	GO:0071230	IDA
Mir1948	GO:0071230	IDA
Mir195a	GO:0016055	IDA
Mir195a	GO:0042552	IDA
Mir195a	GO:0071391	IDA
Mir196a-1	GO:0006379	IDA
Mir196a-1	GO:0010629	IDA
Mir196a-1	GO:0016055	IDA
Mir196a-1	GO:0035195	IDA
Mir196a-1	GO:0035279	IDA
Mir196a-1	GO:0071241	IDA
Mir196a-2	GO:0006379	IDA
Mir196a-2	GO:0010629	IDA
Mir196a-2	GO:0016055	IDA
Mir196a-2	GO:0035195	IDA
Mir196a-2	GO:0035279	IDA
Mir196a-2	GO:0071241	IDA
Mir196b	GO:0006379	IDA
Mir196b	GO:0010629	IDA
Mir1983	GO:0071230	IDA
Mir199a-1	GO:0070482	IDA
Mir199a-1	GO:0071222	IGI
Mir199a-1	GO:0071230	IDA
Mir199a-1	GO:0071241	IDA
Mir199a-2	GO:0046322	IDA
Mir199a-2	GO:0046322	IMP
Mir199a-2	GO:0070482	IDA
Mir199a-2	GO:0071222	IGI
Mir199a-2	GO:0071230	IDA
Mir199a-2	GO:0071241	IDA
Mir199a-2	GO:0071456	IGI
Mir199s	GO:0070482	IDA
Mir19a	GO:0001701	IGI
Mir19a	GO:0001783	IGI
Mir19a	GO:0002329	IGI
Mir19a	GO:0021522	IGI
Mir19a	GO:0030324	IGI
Mir19a	GO:0060412	IGI
Mir19b-1	GO:0001701	IGI
Mir19b-1	GO:0002329	IGI
Mir19b-1	GO:0002903	IGI
Mir19b-1	GO:0021522	IGI
Mir19b-1	GO:0030324	IGI
Mir19b-1	GO:0043066	IGI
Mir19b-1	GO:0060412	IGI
Mir19b-2	GO:0002903	IGI
Mir19b-2	GO:0043066	IGI
Mir1a-1	GO:0010468	IDA
Mir1a-1	GO:0010608	IDA
Mir1a-1	GO:0010629	IMP
Mir1a-1	GO:0017148	IDA
Mir1a-1	GO:0035195	IDA
Mir1a-1	GO:0070884	IDA
Mir1a-2	GO:0003007	IMP
Mir1a-2	GO:0003161	IMP
Mir1a-2	GO:0006417	IDA
Mir1a-2	GO:0010608	IDA
Mir1a-2	GO:0010629	IMP
Mir1a-2	GO:0035195	IDA
Mir1a-2	GO:0035195	IMP
Mir1a-2	GO:0060044	IMP
Mir1a-2	GO:0070884	IDA
Mir1b	GO:0010629	IMP
Mir200a	GO:0016055	IDA
Mir200a	GO:0021889	ISS
Mir200a	GO:0035195	ISS
Mir200a	GO:0061178	IMP
Mir200a	GO:0071333	IDA
Mir200b	GO:0016055	IDA
Mir200b	GO:0021889	ISS
Mir200b	GO:0035195	IDA
Mir200b	GO:0035195	ISS
Mir200b	GO:0071230	IDA
Mir200c	GO:0021889	ISO
Mir200c	GO:0071222	IDA
Mir200c	GO:0071230	IDA
Mir202	GO:0071222	IDA
Mir203	GO:0035195	IDA
Mir203	GO:0060576	IDA
Mir203	GO:0071230	IDA
Mir204	GO:0010629	IDA
Mir204	GO:0042552	IDA
Mir204	GO:0045668	IDA
Mir204	GO:0071475	IDA
Mir205	GO:0003382	IDA
Mir205	GO:0008361	IDA
