EntrezGene ID	Affy HTA-2_0 probeset
2595	TC15002792.hg
101928153	TC03001289.hg
101928153	TC03002859.hg
101928153	
128414	
22904	TC19000997.hg
22904	
25770	TC22000629.hg
780	
51077	
51077	TC14000462.hg
200810	TC04001029.hg
200810	TC03000438.hg
200810	TC03001731.hg
200810	TC04000053.hg
200810	TC11000698.hg
81608	
81608	TC04002930.hg
84680	
84680	TC11003445.hg
7923	
119504	TC10002123.hg
119504	TC10000443.hg
80759	
80759	TC06003715.hg
252946	TC0Y000304.hg
252946	TC0Y000305.hg
252946	TC0Y000301.hg
252946	TC0Y000302.hg
252946	TC0Y000303.hg
252946	TC0Y000127.hg
252946	TC0Y000290.hg
252946	TC0Y000147.hg
252946	TC0Y000142.hg
252946	TC0Y000146.hg
252946	TC0Y000145.hg
252946	TC0Y000148.hg
252946	TC0Y000144.hg
100289150	TC0Y000304.hg
100289150	TC0Y000305.hg
100289150	TC0Y000301.hg
100289150	TC0Y000302.hg
100289150	TC0Y000303.hg
100289150	TC0Y000127.hg
100289150	TC0Y000290.hg
100289150	TC0Y000147.hg
100289150	TC0Y000142.hg
100289150	TC0Y000146.hg
100289150	TC0Y000145.hg
100289150	TC0Y000148.hg
100289150	TC0Y000144.hg
9953	TC17000165.hg
79016	TC19000332.hg
79016	
168544	TC07002012.hg
59344	TC17001101.hg
59344	
54429	TC07000895.hg
146713	TC17001927.hg
146713	
5329	TC19001593.hg
5329	
81282	TC11001318.hg
81282	ADDON002680.hg
4173	
4173	TC08000346.hg
4173	TC08000347.hg
9095	TC01006290.hg
9095	
6991	
169522	TC09000016.hg
867	TC11001089.hg
867	TC11002905.hg
867	
10369	TC22000712.hg
10369	TC22000713.hg
114984	TC16000088.hg
114984	
64063	TC16000795.hg
64063	
7020	
643834	
643834	TC11003454.hg
643834	TC11000527.hg
643834	TC11003453.hg
101928696	TC01003542.hg
101928696	
10903	
10903	TC01003197.hg
55030	TC14000324.hg
55030	
51726	TC03001018.hg
51726	
51726	TC03001019.hg
51726	TC19001957.hg
9362	TC14000156.hg
9362	
55584	TC04000245.hg
55584	
57181	
57181	TC02001139.hg
9760	TC08001248.hg
341568	TC12000352.hg
341568	ADDON002664.hg
51765	TC0X000628.hg
51765	
222663	TC06000511.hg
124152	
124152	TC16000217.hg
3108	TC6_apd_hap1000118.hg
3108	TC06004128.hg
3108	TC6_dbb_hap3000210.hg
84934	TC12000889.hg
84934	
151531	TC02000957.hg
151531	
55680	
55680	TC10001346.hg
54816	
54816	TC15002551.hg
145783	
145783	TC15002551.hg
195814	TC08001232.hg
55653	TC20000408.hg
55653	TC20001282.hg
2719	TC0X001378.hg
2719	
162967	
162967	TC19001808.hg
162967	TC19001807.hg
8786	
8786	TC16000724.hg
1082	TC19002714.hg
1082	TC19002715.hg
1082	TC19000723.hg
203	TC09002920.hg
203	
11270	
55205	TC18000208.hg
55205	
55062	
55062	TC17001822.hg
100874190	TC21000029.hg
168975	
201266	
151963	TC03002118.hg
101929746	
101929746	TC20000776.hg
100286844	TC12002353.hg
100286844	TC12000380.hg
100286844	
646522	TC11002466.hg
100506688	TC05001101.hg
100506688	TC05002806.hg
23312	TC15001441.hg
23312	
641311	TC01005897.hg
641311	TC01003450.hg
201965	TC07002908.hg
201965	TC04001797.hg
201965	
646096	TC15000003.hg
646096	TC15002060.hg
255189	TC15002504.hg
255189	TC15001260.hg
255189	
283152	
283152	TC11002364.hg
64600	TC01000255.hg
26150	TC22000382.hg
26150	
123228	
123228	TC15000654.hg
1486	TC01002819.hg
9525	TC18000557.hg
9525	
9689	TC02003763.hg
9689	TC10000099.hg
9689	TC14001020.hg
9689	TC02002540.hg
9689	TC02003764.hg
9689	TC19000026.hg
9689	TC04001128.hg
9689	TC14000206.hg
9689	TC0X001437.hg
9689	TC02001167.hg
9689	TC08000693.hg
9689	TC19000021.hg
9689	TC03000967.hg
9689	TC04001378.hg
9689	TC07001824.hg
9689	TC15001590.hg
9689	TC02001166.hg
9689	TC01000128.hg
9689	TC08000390.hg
9689	
101928855	TC17002818.hg
105374516	TC04000163.hg
284424	TC19001948.hg
284424	TC19000094.hg
284424	TC19000095.hg
284424	
399694	TC15001338.hg
399694	
23646	
23646	TC19000562.hg
5252	
100873944	TC0X000023.hg
51010	
51010	TC09002487.hg
9508	TC04001277.hg
9508	
55617	TC20000636.hg
55617	
51314	TC07003322.hg
51314	
10537	TC6_mcf_hap5000215.hg
10537	TC6_cox_hap2000249.hg
10537	TC6_qbl_hap6000227.hg
10537	TC6_mann_hap4000198.hg
10537	TC6_apd_hap1000126.hg
10537	TC06004113.hg
10537	TC6_dbb_hap3000228.hg
85465	
85465	TC02000150.hg
149563	TC01000200.hg
149563	ADDON002925.hg
389072	
64067	
64067	TC14000211.hg
64067	TC14000212.hg
763	TC16002020.hg
763	TC16001336.hg
763	
114899	TC05003423.hg
114899	TC05003448.hg
114899	
54538	TC11002414.hg
54538	
23359	
7454	
7454	TC0X000257.hg
4716	TC16000050.hg
4716	TC16001381.hg
4716	TC17002102.hg
79866	TC13000270.hg
79866	
260436	TC04000381.hg
106660610	TC06000070.hg
106660610	TC06002578.hg
10101	TC16000048.hg
10101	
140453	TC07002495.hg
140453	TC07000640.hg
140453	TC07002496.hg
140453	TC07002497.hg
140453	
100130889	
101928151	TC04002307.hg
101928151	TC04000832.hg
101929780	TC01001100.hg
101929780	TC01004689.hg
101929780	TC01005799.hg
101929780	TC01004691.hg
4430	
4430	TC02001126.hg
165679	TC03001959.hg
165679	
100526664	TC02002467.hg
100874131	TC03000593.hg
222234	TC07002503.hg
222234	TC07000665.hg
222234	
79736	
79736	TC17001337.hg
9249	TC01005268.hg
101929754	TC03000590.hg
101929754	
84128	TC02001108.hg
84128	
391267	
391267	TC21000813.hg
391267	TC21000281.hg
353299	
353299	TC01001578.hg
7089	TC19001040.hg
7089	
25970	
25970	TC16000309.hg
868	
868	TC03001624.hg
7422	TC06002799.hg
7422	
7422	TC06000608.hg
5657	TC19000018.hg
2199	TC03000077.hg
2199	
100131117	
100131117	TC03000589.hg
100131117	TC03002474.hg
64801	TC01001913.hg
64801	
66002	TC19000275.hg
66002	
7827	TC01003568.hg
9933	
9933	TC09000874.hg
84824	TC01001411.hg
84824	
2193	TC19001215.hg
2193	
55027	TC16001543.hg
55027	TC16000436.hg
55027	
260293	TC01000593.hg
260293	
390	TC02002419.hg
390	
84216	
84216	TC12000326.hg
7773	TC19000614.hg
7773	
10059	TC12000298.hg
10059	
343406	TC01001342.hg
343406	ADDON002565.hg
57827	
2547	TC22000339.hg
2547	
100507557	
100507557	TC06001062.hg
100507557	TC06003111.hg
391192	ADDON002554.hg
391192	TC01002028.hg
26247	TC01005171.hg
26247	TC01002022.hg
163175	TC19001440.hg
163175	
9528	TC01005502.hg
9528	TC01002681.hg
9528	
6504	TC01003406.hg
6504	
81466	TC01002024.hg
10916	TC0X000323.hg
10916	TC0X001720.hg
10916	
7311	TC19000360.hg
7311	
152586	
152586	TC04002754.hg
152586	TC04001590.hg
26246	TC01005172.hg
26246	TC01002026.hg
80333	
4604	
4604	TC12002537.hg
4604	TC12000787.hg
196996	TC15001621.hg
196996	
221416	TC06000610.hg
221416	
148223	TC19002283.hg
148223	TC19001004.hg
148223	
79822	TC18000033.hg
79822	
79822	TC18000621.hg
24148	TC20000531.hg
29842	TC02002263.hg
29842	
100125556	TC03002510.hg
100125556	TC03000649.hg
259236	TC03000261.hg
3784	TC11002520.hg
3784	TC11000066.hg
57568	TC01003974.hg
57568	
64092	
64092	TC21001069.hg
7007	TC11001105.hg
7007	TC11002915.hg
7007	
64840	TC0X000252.hg
64840	
11098	
11098	TC11002811.hg
391191	ADDON002599.hg
391191	TC01002021.hg
101243545	TC03002634.hg
101243545	TC03000882.hg
83876	TC18000515.hg
83876	
2302	TC17001894.hg
8708	TC02000994.hg
51138	
51138	TC04000458.hg
339559	TC01000512.hg
339559	
494188	TC17001441.hg
126003	TC19000135.hg
126003	
164668	TC22000311.hg
164668	
84838	
84838	TC01004071.hg
26090	
26090	TC20000732.hg
160897	TC13000330.hg
160897	TC13001234.hg
100874353	TC06002309.hg
10267	
10267	TC02001447.hg
161582	
161582	TC15002546.hg
161582	TC15002775.hg
102724814	TC14001599.hg
102724814	TC14000150.hg
9865	TC07001235.hg
115004	TC06001873.hg
115004	
151648	
151648	TC03001227.hg
51156	TC14001464.hg
113612	TC04000555.hg
113612	
79574	TC01002963.hg
79574	
160140	
160140	TC11002266.hg
63929	
221692	
51479	TC17001019.hg
51479	
55278	TC06000851.hg
55278	
7268	TC01006322.hg
7268	
54820	TC16000192.hg
54820	
4756	TC15000664.hg
4756	
11190	
11190	TC20000253.hg
11190	TC20000254.hg
9712	TC10001037.hg
9712	
100507117	TC08001643.hg
619344	TC08001443.hg
619344	TC08002433.hg
200315	
100913187	
23211	TC19001660.hg
23211	
3134	
222696	
222696	TC06001440.hg
414059	TC17001391.hg
414059	TC17001386.hg
414059	
101927062	TC14001941.hg
101927062	TC14000989.hg
158787	TC0X000316.hg
158787	
116225	TC09001775.hg
116225	
3420	
3420	TC20000563.hg
3420	TC20001384.hg
440584	TC01000537.hg
440584	TC01004345.hg
283933	TC16001056.hg
102725045	
102725045	TC14001615.hg
79983	TC0X001190.hg
55131	TC07001843.hg
55131	TC07001844.hg
55131	TC07003159.hg
55131	
122740	TC14000873.hg
9659	TC01005772.hg
9659	
9659	TC01004705.hg
9659	TC01004231.hg
9659	TC01005779.hg
246184	TC09002917.hg
904	TC12002862.hg
904	TC12001456.hg
904	
151525	TC02002463.hg
151525	
10156	TC07002920.hg
10156	TC07003373.hg
10156	TC07001713.hg
10156	TC07001704.hg
10156	
10156	TC07001712.hg
102724229	TC07002920.hg
102724229	TC07003373.hg
102724229	TC07001713.hg
102724229	TC07001704.hg
102724229	
102724229	TC07001712.hg
7544	TC0Y000230.hg
7544	TC0Y000017.hg
7544	
127059	TC01002030.hg
57495	TC04000211.hg
116832	
116832	TC03002091.hg
79803	TC10000745.hg
116729	TC17001959.hg
116729	
101927295	TC01004477.hg
101927295	
57154	
57154	TC07001639.hg
10907	
10907	TC18000592.hg
1791	TC10000684.hg
57522	TC12000564.hg
57522	TC12002414.hg
57522	
54432	TC01005498.hg
51074	
51074	TC11001548.hg
7490	TC11003109.hg
7490	TC11001533.hg
7490	
401398	
401398	TC07002554.hg
7353	
79792	TC08000824.hg
80317	TC06000283.hg
80317	TC06002672.hg
594857	TC10000920.hg
51337	TC08000810.hg
51337	
84740	TC04000083.hg
84740	TC04001887.hg
2185	TC08001850.hg
2185	TC08000207.hg
2185	
610	TC19001926.hg
610	TC19000010.hg
391194	TC01002031.hg
441873	TC01002219.hg
441873	TC01002222.hg
102723330	TC11003074.hg
102723330	TC11001459.hg
27433	
27433	TC09001607.hg
51186	TC0X000495.hg
644414	TC04000112.hg
105369240	TC04000112.hg
79631	TC15002332.hg
79631	TC15001736.hg
79631	TC15000802.hg
79631	
100131980	TC08000918.hg
9810	
9810	TC16000358.hg
83734	
126859	
126859	TC01001552.hg
375248	TC02000589.hg
375248	TC02004410.hg
375248	TC02004411.hg
375248	
127062	ADDON002558.hg
127062	TC01002032.hg
100289462	TC08000919.hg
100289462	TC08000051.hg
256223	TC17002073.hg
256223	TC17000289.hg
256223	TC17000177.hg
116115	TC19000593.hg
439915	
93974	
93974	TC01000375.hg
105373098	TC22001419.hg
7123	
7123	TC03003350.hg
3652	
3652	TC01005445.hg
3652	TC01002615.hg
253738	TC10001761.hg
253738	
1186	
1186	TC16000753.hg
1812	TC05002083.hg
163742	TC01005496.hg
163742	
163742	TC01002673.hg
116496	
116496	TC01003624.hg
414778	
8522	TC17001129.hg
8522	
200424	TC02003332.hg
200424	TC02000451.hg
200424	
163223	
221443	
221443	TC06004134.hg
84187	
84187	TC0X000538.hg
84187	TC0X001828.hg
3273	TC03001022.hg
3273	TC03001023.hg
157657	TC08001444.hg
105379391	TC08000316.hg
2911	
2911	TC06001063.hg
3139	
9097	TC18000003.hg
9097	
83998	TC01003051.hg
83998	
101927081	TC14001618.hg
101927081	TC14000176.hg
54739	
54739	TC17000077.hg
492	TC0X000751.hg
492	TC0X001924.hg
492	
105375448	TC07000700.hg
105375448	TC07002522.hg
91975	TC05001944.hg
101928002	TC12002954.hg
101928002	TC12001713.hg
345651	TC05001381.hg
8848	
26130	
26130	TC09000649.hg
139212	TC0X000523.hg
54908	
2591	TC02002492.hg
2591	
9956	TC16000252.hg
2192	
7093	TC10001557.hg
7093	
400456	
400456	TC15001917.hg
105370994	
105370994	TC15001917.hg
2821	
441025	TC04002073.hg
441025	TC04000417.hg
9553	ADDON002800.hg
9553	ADDON002799.hg
9553	
9553	TC02004953.hg
728464	TC06004135.hg
728464	
11341	
11341	TC04001742.hg
100507027	TC10002662.hg
100507027	TC10001316.hg
100507027	
26065	TC19000440.hg
440023	
5644	TC07003345.hg
25776	
25776	TC22000302.hg
155061	TC07002005.hg
155061	
3455	TC21001060.hg
3455	
23366	
79024	TC13001457.hg
79024	TC13000617.hg
79024	
283106	TC20000542.hg
283106	TC11001423.hg
283106	TC20001369.hg
283106	TC11003057.hg
752	
752	TC17000582.hg
9441	TC19002689.hg
9441	
222659	TC06001674.hg
222659	
7075	TC01000543.hg
7075	
2618	TC21000412.hg
2618	
1457	
1457	TC20000542.hg
1457	TC11001423.hg
1457	TC20001369.hg
1457	TC20001368.hg
1457	TC11003057.hg
56606	
57393	TC0X000879.hg
27098	
27098	TC18000005.hg
152	TC04000052.hg
10486	TC06000114.hg
10486	
389852	TC0X000247.hg
389852	TC0X000243.hg
735	TC05003424.hg
735	
54903	TC17001726.hg
54903	
130612	TC02001331.hg
130612	
150538	
150538	TC02003759.hg
121599	TC12000786.hg
6003	TC01001623.hg
728441	TC22000514.hg
103695432	TC10001779.hg
103695432	TC10002918.hg
374378	TC11001422.hg
374378	
348980	TC05001329.hg
348980	
731220	TC02005042.hg
731220	
400512	TC16000291.hg
400512	
400512	TC16000292.hg
101927590	TC10001778.hg
101927590	TC10002917.hg
1562	TC10002972.hg
390113	TC11000415.hg
148545	TC01006399.hg
148545	TC01004596.hg
148545	TC01006398.hg
148545	TC01002943.hg
57470	TC01002136.hg
90249	TC05001007.hg
90249	
26245	TC01002033.hg
26245	TC01005174.hg
64211	TC12001990.hg
64211	
80024	TC12001988.hg
80024	TC12003092.hg
80024	
26959	
26959	TC07000689.hg
51309	TC0X000480.hg
101928896	TC11000843.hg
101928896	TC11002799.hg
101928537	TC02004817.hg
101928537	TC02002779.hg
92960	TC19001113.hg
92960	
6271	
6271	TC01001258.hg
6545	TC22000529.hg
6545	
30844	TC15002503.hg
30844	TC15001257.hg
30844	
121053	TC12000815.hg
121053	
101927320	TC01004480.hg
101927320	TC01000771.hg
101927320	
187	TC11001786.hg
187	TC11003162.hg
5270	
5270	TC02002823.hg
1933	
1933	TC02001212.hg
1933	TC02001213.hg
23532	
23478	
23478	TC15001788.hg
8941	TC02001315.hg
6608	TC07000795.hg
6608	
84790	
84790	TC12002866.hg
84790	TC12000363.hg
246269	TC06000866.hg
246269	
9442	TC09002823.hg
9442	TC09001671.hg
9442	
650655	
650655	TC16001384.hg
650655	TC16000071.hg
78996	TC07003182.hg
78996	TC07003381.hg
78996	TC07003382.hg
78996	
84324	TC12002906.hg
84324	TC12003278.hg
84324	
55785	TC12003015.hg
55785	TC12001829.hg
55785	
11082	TC05001352.hg
11082	
11082	TC05003000.hg
55287	TC03001175.hg
55287	
220134	
100505591	TC17000483.hg
57405	
29946	TC19001541.hg
29946	
345	
345	TC11002891.hg
345	TC11001042.hg
51290	TC12001348.hg
51290	
10212	TC19002354.hg
10212	TC19001236.hg
10212	
133619	TC05000608.hg
133619	
27345	TC12002444.hg
27345	TC12000621.hg
27345	
84230	
84230	TC01004522.hg
84230	TC01004523.hg
84230	TC01000839.hg
201232	TC17000084.hg
201232	
5150	TC08001282.hg
5150	TC08002356.hg
5150	
54596	TC01000706.hg
283375	
283375	TC12000508.hg
6510	TC19001656.hg
6510	
136371	TC07002032.hg
136371	
4925	TC11002576.hg
4925	
4925	TC11002577.hg
105376575	TC11002576.hg
105376575	
105376575	TC11002577.hg
127700	
127700	TC01002509.hg
8780	TC18000100.hg
8780	
127943	TC01001412.hg
127943	
94240	TC13000612.hg
94240	
100131211	TC02002620.hg
100131211	
85477	
85477	TC07000097.hg
51366	TC08001497.hg
51366	
440585	
1908	TC20000470.hg
160428	TC12003055.hg
160428	TC12001910.hg
160428	
4478	
4478	TC0X001741.hg
4478	TC0X000352.hg
4478	TC0X000353.hg
53981	TC14000568.hg
53981	
27324	TC16001115.hg
27324	
100130522	TC18000793.hg
100130522	
123036	
395	
395	TC0X000858.hg
23072	TC07000261.hg
23072	
55153	
55153	TC04002921.hg
25845	
25845	TC05002796.hg
25845	TC05001095.hg
2653	TC16001983.hg
2653	TC16001298.hg
6609	TC11000131.hg
6609	
9922	
9922	TC03001187.hg
101927612	TC08002508.hg
101927612	TC08001600.hg
284338	TC19000597.hg
284338	
3744	ADDON002897.hg
153396	TC05003127.hg
153396	
153396	TC05001573.hg
127254	TC01005558.hg
127254	TC01002787.hg
127254	
100874377	TC13000618.hg
344805	TC03000568.hg
344805	TC03002465.hg
344805	
6122	TC14002151.hg
6122	
6122	TC22000805.hg
56673	TC11001391.hg
56673	
143384	
143384	TC10001694.hg
128710	TC20000083.hg
128710	
100128554	TC12002657.hg
100128554	TC12001014.hg
100128554	
150483	TC02000566.hg
9331	
9331	TC18000440.hg
5127	
5127	TC0X000230.hg
390790	TC17001445.hg
390790	
100506406	TC05002330.hg
100506406	TC05000160.hg
203228	TC09000990.hg
203228	
10627	
10627	TC18000016.hg
23331	TC22000624.hg
23331	
3717	
3717	TC09000035.hg
56927	TC19001104.hg
56927	
4781	TC09002408.hg
4781	
4781	TC09000916.hg
101927159	TC20001223.hg
101927159	TC20000308.hg
390927	
390927	TC19000517.hg
23063	
23063	TC10002752.hg
23063	TC10001480.hg
9263	
9263	TC07000266.hg
1440	TC17002194.hg
1440	TC17000486.hg
11266	TC01001413.hg
11266	
730262	TC01001146.hg
730262	TC01003149.hg
730262	TC01001149.hg
94235	TC19001651.hg
55215	TC15000846.hg
55215	
84275	TC01000116.hg
84275	TC11001759.hg
101929709	
339456	TC01002108.hg
339456	
253782	TC02000996.hg
199675	TC19000134.hg
56160	
23626	TC20000446.hg
23626	
2854	ADDON002793.hg
2854	TC19000766.hg
100192386	TC20001351.hg
100192386	TC20000510.hg
64591	TC0Y000366.hg
64591	TC0Y000038.hg
64591	TC0Y000248.hg
64591	TC0Y000363.hg
64591	TC0Y000365.hg
64591	TC0Y000025.hg
64591	TC0Y000367.hg
64591	TC0Y000036.hg
64591	TC0Y000362.hg
23762	
389643	TC08001083.hg
389643	
55717	TC10000876.hg
55717	
55717	TC10000877.hg
55717	TC10002333.hg
100874014	TC11001486.hg
633	TC0X000750.hg
633	
10861	
10861	TC04000959.hg
399829	TC10000947.hg
399829	TC10002378.hg
101928031	TC02003364.hg
101928031	TC02000494.hg
3613	
3613	TC18000060.hg
7932	TC6_mcf_hap5000013.hg
7932	TC6_apd_hap1000014.hg
7932	TC06000321.hg
7932	TC6_cox_hap2000018.hg
7932	TC6_qbl_hap6000013.hg
7932	TC6_mann_hap4000015.hg
7932	TC6_dbb_hap3000014.hg
105372038	TC18000431.hg
105372038	TC18000878.hg
105372038	
493869	TC05000232.hg
493869	
254263	TC11000658.hg
254263	
9123	
9123	TC17000947.hg
105370792	ADDON000272.hg
105370792	TC15002170.hg
105370792	ADDON001895.hg
105370792	TC15000316.hg
105370792	
102724659	TC01002201.hg
3141	TC21000436.hg
3141	TC21000957.hg
3141	
10942	TC16000086.hg
10942	
57512	TC10000177.hg
57512	
4885	TC07000587.hg
105372440	TC19001753.hg
105372440	TC19002553.hg
26595	ADDON002621.hg
30850	TC17000838.hg
124274	ADDON002808.hg
124274	TC16000922.hg
100505967	TC14001619.hg
100505967	TC14000179.hg
100505967	
129881	TC02002511.hg
129881	
56946	
56946	TC11000820.hg
150356	TC22001356.hg
150356	TC22000822.hg
92714	
92714	TC09000851.hg
344148	TC02004598.hg
344148	TC02002365.hg
344148	
100874238	TC13001687.hg
100874238	TC13000881.hg
26273	
26273	TC11001541.hg
196528	TC12000331.hg
196528	
4253	
4253	TC14002296.hg
116159	TC21000344.hg
116159	
51471	TC02001986.hg
22977	TC01002296.hg
79230	TC19000124.hg
4103	TC0X000736.hg
79731	TC11002138.hg
79731	TC11003264.hg
79731	
150084	TC21000179.hg
150084	
55110	TC12001225.hg
55110	
64499	TC16000746.hg
64499	TC16001377.hg
64499	TC16000037.hg
257044	
257044	TC01001988.hg
4731	TC21000751.hg
4731	TC21001063.hg
4731	
6005	TC06001783.hg
7316	TC12002099.hg
7316	
4878	TC01002204.hg
391195	ADDON002566.hg
391195	TC01004081.hg
1984	
1984	TC17000088.hg
83868	TC0Y000330.hg
83868	TC0Y000190.hg
390271	ADDON002619.hg
2146	TC07001993.hg
2146	
51100	TC01000826.hg
51100	
134548	TC05000644.hg
57475	TC14000407.hg
57475	
127064	TC01004082.hg
5050	TC19001571.hg
5050	
84665	
84665	TC10000401.hg
84290	TC16000456.hg
348926	
4991	TC17001002.hg
4991	TC17002444.hg
64359	
29803	
29803	TC07003295.hg
11189	TC01003231.hg
11189	
259285	TC07000928.hg
1606	
1606	TC12000495.hg
389161	TC03003144.hg
389161	
389161	TC03003397.hg
220869	TC09002566.hg
445571	TCUn_gl000211000002.hg
445571	TC09001933.hg
445571	TC09002566.hg
445571	TCUn_gl000211000004.hg
445571	TC09002572.hg
445571	
445571	TC09001178.hg
445571	TC09002571.hg
100874094	TC03001340.hg
81930	TC11001517.hg
81930	
3955	TC07000034.hg
3955	
29123	TC16001350.hg
29123	
60312	TC04001014.hg
60312	
6017	TC15001827.hg
6017	
58485	TC17002472.hg
58485	TC17001098.hg
51501	TC11000871.hg
51501	TC11002810.hg
51501	
51052	TC02001443.hg
100133985	TC02004328.hg
100133985	TC02001956.hg
2767	TC19000063.hg
2767	TC19001939.hg
2767	TC19000064.hg
2767	
23411	TC10000400.hg
23411	
9459	TC0X001416.hg
22938	TC14001350.hg
22938	
55615	
6838	TC09001684.hg
6838	
55872	TC08001086.hg
79145	
79145	TC08000387.hg
5310	TC16001423.hg
5310	TC16001791.hg
5310	TC16001424.hg
5310	TC16000773.hg
5310	TC16001785.hg
5310	TC16000775.hg
5310	TC16000184.hg
5310	TC16001427.hg
5310	
5310	TC16000774.hg
57186	TC20001463.hg
57186	TC20000685.hg
57186	
57143	TC14000494.hg
57143	
2971	TC13000077.hg
2971	
80228	
80228	TC07000659.hg
51603	
51603	TC01001496.hg
51603	TC01001497.hg
5598	
5598	TC17000237.hg
5318	TC12001377.hg
5318	
26082	TC15002117.hg
26082	TC15002467.hg
26082	
64288	
64288	TC06003556.hg
4782	TC19000069.hg
4782	
130026	
84895	
387590	
387590	TC22000930.hg
387590	TC13001337.hg
54896	TC01000246.hg
54896	
2342	TC14002300.hg
2342	
85026	TC09001777.hg
55089	TC12001429.hg
55089	
4693	TC0X000979.hg
152404	
3320	TC14002169.hg
3320	TC14001526.hg
3320	
56912	TC11002351.hg
56912	
51086	
57152	TC08001703.hg
57595	TC0X001519.hg
57595	
2012	TC12000189.hg
2012	
441308	ADDON002439.hg
441308	ADDON002485.hg
441308	ADDON002444.hg
441308	TC08000872.hg
441308	ADDON002483.hg
54522	TC10001004.hg
54522	
54	TC19001188.hg
54	
56978	
56978	TC04000447.hg
644076	TC12002903.hg
644076	TC12001575.hg
644076	
201780	TC04000279.hg
55554	TC19001759.hg
55554	
84520	TC14001455.hg
3064	TC04000044.hg
3064	
83877	TC08001156.hg
83877	
101926971	TC0X001040.hg
100873984	TC01004016.hg
137797	TC08001704.hg
10347	
10347	TC19001929.hg
10347	TC19000028.hg
79857	
171177	TC15001245.hg
101928435	TC21000980.hg
101928435	TC21000454.hg
81566	TC12001501.hg
81566	TC12002878.hg
81566	
6780	TC20001622.hg
6780	TC20000923.hg
6780	
83844	ADDON002857.hg
83844	TC0X001373.hg
22926	TC01004799.hg
22926	TC01001414.hg
22926	
643414	TC10000628.hg
729603	TC06003169.hg
729603	TC06001153.hg
55744	
23481	TC22001300.hg
23481	TC22000658.hg
23481	
340543	TC0X001238.hg
158358	TC09000894.hg
158358	
158358	TC09000895.hg
392617	TC07000027.hg
11197	TC12001681.hg
11197	
442191	
100287171	TC01005178.hg
100287171	TC12002166.hg
100287171	TC15002420.hg
100287171	TC02003521.hg
1553	TC19000572.hg
5106	
5106	TC14000157.hg
80776	TC19001554.hg
80776	
23416	TC12000374.hg
23416	
2516	TC09001579.hg
2516	
4312	TC11003312.hg
4312	TC11002234.hg
4312	TC11003311.hg
100128811	TC10002506.hg
100128811	TC10001112.hg
105372069	TC18000896.hg
105372069	TC18000462.hg
10098	
10098	TC04001402.hg
84955	TC08001528.hg
84955	
113829	TC05000727.hg
113829	
5081	TC01000243.hg
5081	TC01004217.hg
1981	TC03001000.hg
1981	TC03002693.hg
1981	
1981	TC03001001.hg
26153	TC14000813.hg
57093	TC11002180.hg
146802	
146802	TC17001249.hg
6892	
399823	TC10000921.hg
399823	ADDON002820.hg
