EntrezGene ID	Ensembl Transcript ID
2057	ENST00000586890
2057	ENST00000590927
2057	ENST00000589402
64241	ENST00000272286
23527	ENST00000326793
23527	ENST00000472860
23527	ENST00000466876
23527	ENST00000450200
23527	ENST00000475905
23527	ENST00000635383
23527	ENST00000484296
23527	ENST00000439758
23527	ENST00000471593
23527	ENST00000423531
23527	ENST00000480906
23527	ENST00000481463
23527	ENST00000439666
23527	ENST00000447662
23527	ENST00000490224
23527	ENST00000618471
9587	ENST00000451025
9587	ENST00000372171
9587	ENST00000508232
4946	ENST00000590943
4946	ENST00000592787
4946	ENST00000581150
4946	ENST00000602676
4946	ENST00000582888
4946	ENST00000593012
4946	ENST00000588673
4946	ENST00000586054
4946	ENST00000589361
4946	ENST00000592727
4946	ENST00000589739
643382	ENST00000554329
643382	ENST00000554844
643382	ENST00000556585
643382	ENST00000555314
643382	ENST00000553744
643382	ENST00000418511
161436	ENST00000554922
161436	ENST00000553973
161436	ENST00000553526
161436	ENST00000380664
161436	ENST00000555823
161436	ENST00000553320
161436	ENST00000553281
161436	ENST00000553962
29989	ENST00000372034
29989	ENST00000473737
29989	ENST00000461961
29989	ENST00000618116
29989	ENST00000372032
6941	ENST00000400401
6941	ENST00000383526
6941	ENST00000496380
219537	ENST00000527972
219537	ENST00000399154
26037	ENST00000553453
26037	ENST00000555989
26037	ENST00000556408
26037	ENST00000554126
26037	ENST00000556780
26037	ENST00000554362
26037	ENST00000555652
26037	ENST00000557151
26037	ENST00000557469
26037	ENST00000557712
26037	ENST00000381232
26037	ENST00000555818
26037	ENST00000358550
26037	ENST00000537413
26037	ENST00000555066
26037	ENST00000554960
26037	ENST00000554874
26037	ENST00000556959
81127	ENST00000305051
85462	ENST00000511601
85462	ENST00000260008
396	ENST00000582520
396	ENST00000269321
396	ENST00000400721
396	ENST00000584461
396	ENST00000541078
396	ENST00000580685
396	ENST00000579121
396	ENST00000581876
396	ENST00000583868
396	ENST00000582984
396	ENST00000580033
396	ENST00000583791
396	ENST00000578351
396	ENST00000583111
396	ENST00000584397
396	ENST00000583499
396	ENST00000582309
160622	ENST00000293662
160622	ENST00000552963
160622	ENST00000552049
160622	ENST00000546756
160622	ENST00000550809
160622	ENST00000547749
160622	ENST00000552508
160622	ENST00000548505
219699	ENST00000335350
219699	ENST00000373192
340351	ENST00000436302
340351	ENST00000275763
340351	ENST00000435976
340351	ENST00000455283
340351	ENST00000476700
340351	ENST00000494702
340351	ENST00000470839
6606	ENST00000380743
6606	ENST00000511812
6606	ENST00000626847
6606	ENST00000506734
6606	ENST00000380742
6606	ENST00000503678
6606	ENST00000511873
6606	ENST00000509805
6606	ENST00000505346
6606	ENST00000514914
6606	ENST00000508258
6606	ENST00000507458
6606	ENST00000614240
6606	ENST00000380741
6606	ENST00000628696
6607	ENST00000380743
6607	ENST00000511812
6607	ENST00000626847
6607	ENST00000506734
6607	ENST00000380742
6607	ENST00000503678
6607	ENST00000511873
6607	ENST00000509805
6607	ENST00000505346
6607	ENST00000514914
6607	ENST00000508258
6607	ENST00000507458
6607	ENST00000614240
6607	ENST00000380741
6607	ENST00000628696
29965	ENST00000632680
29965	ENST00000611166
29965	ENST00000632937
29965	ENST00000633395
29965	ENST00000633324
29965	ENST00000631859
29965	ENST00000634209
29965	ENST00000631926
29965	ENST00000632554
29965	ENST00000634168
29965	ENST00000633690
29965	ENST00000633564
29965	ENST00000632367
29965	ENST00000633452
101929685	ENST00000422494
64582	ENST00000481661
64582	ENST00000395116
3883	ENST00000576236
284111	ENST00000433363
284111	ENST00000574580
284111	ENST00000293800
284111	ENST00000381074
284111	ENST00000573648
284111	ENST00000570687
284111	ENST00000572727
284111	ENST00000574824
284111	ENST00000572094
284111	ENST00000572352
284111	ENST00000576323
284111	ENST00000575230
51026	ENST00000535593
51026	ENST00000542038
51026	ENST00000545113
51026	ENST00000540141
51026	ENST00000229314
51026	ENST00000545093
51026	ENST00000539663
51026	ENST00000539025
51026	ENST00000542194
51026	ENST00000631252
80139	ENST00000331569
101928770	ENST00000441949
1368	ENST00000546556
1368	ENST00000551897
1368	ENST00000551568
1368	ENST00000546373
1368	ENST00000546912
1368	ENST00000548954
1368	ENST00000551728
1368	ENST00000547134
1368	ENST00000547924
1368	ENST00000548262
1368	ENST00000549781
1368	ENST00000549691
1368	ENST00000338356
7038	ENST00000523901
7038	ENST00000220616
7038	ENST00000520769
7038	ENST00000523756
7038	ENST00000518097
7038	ENST00000518505
7038	ENST00000519178
7038	ENST00000518058
7038	ENST00000519543
7038	ENST00000520197
7038	ENST00000520089
7038	ENST00000519294
7038	ENST00000524151
7038	ENST00000522523
7038	ENST00000522797
7038	ENST00000518108
7038	ENST00000522996
7038	ENST00000522809
7038	ENST00000521107
7038	ENST00000522691
284729	ENST00000414828
284729	ENST00000270691
284729	ENST00000492551
346171	ENST00000416974
346171	ENST00000552898
346171	ENST00000552809
717	ENST00000476210
717	ENST00000414609
717	ENST00000432285
717	ENST00000493064
717	ENST00000458436
717	ENST00000479385
717	ENST00000448206
717	ENST00000447164
717	ENST00000416456
717	ENST00000482802
717	ENST00000428140
717	ENST00000495405
717	ENST00000474222
717	ENST00000485098
717	ENST00000460487
717	ENST00000613837
717	ENST00000615380
717	ENST00000551648
717	ENST00000552638
8451	ENST00000617546
8451	ENST00000375440
8451	ENST00000488558
8451	ENST00000474116
8451	ENST00000494985
8451	ENST00000463426
8451	ENST00000498562
8451	ENST00000470067
8451	ENST00000472083
8451	ENST00000375441
8451	ENST00000326335
8451	ENST00000451881
3810	ENST00000618443
115399	ENST00000270115
11270	ENST00000495946
11270	ENST00000444096
11270	ENST00000482141
11270	ENST00000474864
11270	ENST00000376420
11270	ENST00000462857
11270	ENST00000470733
11270	ENST00000259953
11270	ENST00000376421
634	ENST00000352591
634	ENST00000161559
634	ENST00000403444
634	ENST00000403461
634	ENST00000488639
634	ENST00000358394
634	ENST00000465051
634	ENST00000599389
634	ENST00000485605
634	ENST00000344391
634	ENST00000377806
634	ENST00000403136
634	ENST00000600172
634	ENST00000471298
1356	ENST00000481169
1356	ENST00000479771
1356	ENST00000460674
1356	ENST00000264613
1356	ENST00000494544
1356	ENST00000474204
1356	ENST00000473296
1356	ENST00000463556
1356	ENST00000490639
1356	ENST00000497902
1356	ENST00000462336
1356	ENST00000489736
1356	ENST00000497797
1356	ENST00000471356
1356	ENST00000455472
646754	ENST00000530230
646754	ENST00000617704
29964	ENST00000456057
29964	ENST00000487182
29964	ENST00000335515
29964	ENST00000458694
29964	ENST00000359201
259290	ENST00000390675
23081	ENST00000438023
23081	ENST00000401787
23081	ENST00000381306
23081	ENST00000381309
23081	ENST00000489243
23081	ENST00000543771
23081	ENST00000480996
23081	ENST00000496464
23081	ENST00000428870
23081	ENST00000494570
23081	ENST00000420847
23081	ENST00000495890
23081	ENST00000490806
23081	ENST00000466673
26205	ENST00000370069
26205	ENST00000266068
26205	ENST00000370077
1911	ENST00000538657
1911	ENST00000543824
1911	ENST00000433847
1911	ENST00000433083
1911	ENST00000544916
1911	ENST00000544539
1911	ENST00000539063
1911	ENST00000540574
1911	ENST00000541181
1911	ENST00000542346
1911	ENST00000539928
1911	ENST00000537610
1911	ENST00000535510
1911	ENST00000540809
7296	ENST00000525566
7296	ENST00000534282
7296	ENST00000526006
7296	ENST00000526266
7296	ENST00000503506
7296	ENST00000526691
7296	ENST00000531691
7296	ENST00000526390
7296	ENST00000531689
7296	ENST00000529546
7296	ENST00000529751
7296	ENST00000526207
7296	ENST00000528079
7296	ENST00000526580
7296	ENST00000529784
7296	ENST00000524698
7296	ENST00000527688
7296	ENST00000527335
7296	ENST00000526950
7296	ENST00000525265
7296	ENST00000354940
7296	ENST00000397736
7296	ENST00000429002
7296	ENST00000388854
64946	ENST00000283006
64946	ENST00000515001
64946	ENST00000513575
64946	ENST00000514753
64946	ENST00000502689
64946	ENST00000510742
4902	ENST00000303212
283888	ENST00000563191
100873969	ENST00000451897
100873969	ENST00000419288
122042	ENST00000298386
122042	ENST00000380314
339779	ENST00000335524
339779	ENST00000432962
7917	ENST00000464869
7917	ENST00000464126
7917	ENST00000422948
7917	ENST00000441793
7917	ENST00000375976
7917	ENST00000211379
7917	ENST00000462875
7917	ENST00000470875
7917	ENST00000437771
7917	ENST00000465348
7917	ENST00000438149
7917	ENST00000469182
7917	ENST00000453833
7917	ENST00000435080
7917	ENST00000462682
7917	ENST00000434444
7917	ENST00000452994
7917	ENST00000456622
7917	ENST00000428326
7917	ENST00000451898
7917	ENST00000433828
7917	ENST00000424480
7917	ENST00000424176
7917	ENST00000441054
7917	ENST00000456286
7917	ENST00000454165
7917	ENST00000375964
7917	ENST00000362049
7917	ENST00000439687
100631378	ENST00000592640
100631378	ENST00000433142
100631378	ENST00000587395
100631378	ENST00000592714
54841	ENST00000257336
54841	ENST00000491929
54841	ENST00000481069
54841	ENST00000474443
54841	ENST00000490317
54841	ENST00000448849
286114	ENST00000517573
286114	ENST00000522604
732253	ENST00000451810
732253	ENST00000448559
732253	ENST00000448433
732253	ENST00000373170
728411	ENST00000450081
728411	ENST00000418765
728411	ENST00000399751
728411	ENST00000418368
728411	ENST00000422882
101929002	ENST00000630965
201853	ENST00000505089
201853	ENST00000509654
201853	ENST00000515031
201853	ENST00000506292
55367	ENST00000525028
55367	ENST00000524486
55367	ENST00000411829
55367	ENST00000347755
55367	ENST00000531286
55367	ENST00000527357
55367	ENST00000534525
55367	ENST00000527812
55367	ENST00000528122
55367	ENST00000534649
55367	ENST00000530911
342	ENST00000575148
342	ENST00000507983
342	ENST00000589081
342	ENST00000574565
342	ENST00000571466
25987	ENST00000533752
25987	ENST00000333090
25987	ENST00000525167
25987	ENST00000527881
25987	ENST00000612930
55127	ENST00000366582
55127	ENST00000366581
55127	ENST00000490339
55127	ENST00000483073
55127	ENST00000366579
56254	ENST00000389120
56254	ENST00000374819
56254	ENST00000479306
56254	ENST00000481046
56254	ENST00000466817
56254	ENST00000478072
3749	ENST00000489935
3749	ENST00000469655
3749	ENST00000369787
3749	ENST00000413138
3749	ENST00000438661
3749	ENST00000412512
3749	ENST00000459877
30	ENST00000451419
30	ENST00000333167
30	ENST00000301810
30	ENST00000411549
30	ENST00000469559
30	ENST00000480865
30	ENST00000450296
30	ENST00000452171
30	ENST00000469600
30	ENST00000421218
30	ENST00000440176
30	ENST00000423611
30	ENST00000447223
30	ENST00000418880
30	ENST00000465181
30	ENST00000484284
30	ENST00000460424
30	ENST00000489559
30	ENST00000627515
30	ENST00000625927
100996694	ENST00000505122
10775	ENST00000585603
10775	ENST00000586173
10775	ENST00000586420
10775	ENST00000591061
10775	ENST00000221770
10775	ENST00000586823
10775	ENST00000591824
10775	ENST00000588551
10775	ENST00000590688
10775	ENST00000586136
10775	ENST00000592759
10775	ENST00000592749
10775	ENST00000587232
387266	ENST00000399685
388165	ENST00000354771
388165	ENST00000339094
388165	ENST00000559958
388165	ENST00000559010
388165	ENST00000558251
388165	ENST00000561403
388165	ENST00000559871
140458	ENST00000296525
140458	ENST00000512254
140458	ENST00000511879
140458	ENST00000510578
140458	ENST00000505299
120775	ENST00000317834
8208	ENST00000314103
8208	ENST00000480486
8208	ENST00000481458
3628	ENST00000322522
3628	ENST00000430311
3628	ENST00000413239
3628	ENST00000431594
3628	ENST00000444194
3628	ENST00000422454
3628	ENST00000417336
3628	ENST00000458647
3628	ENST00000423767
3628	ENST00000451089
3628	ENST00000409027
3628	ENST00000458193
3628	ENST00000487628
3628	ENST00000470892
3628	ENST00000392329
11036	ENST00000448460
11036	ENST00000437125
11036	ENST00000403751
11036	ENST00000423675
11036	ENST00000468326
11036	ENST00000508440
11036	ENST00000430487
84634	ENST00000592648
84634	ENST00000234371
84634	ENST00000606939
23031	ENST00000262811
23031	ENST00000608648
23031	ENST00000601226
23031	ENST00000609494
23031	ENST00000609076
10384	ENST00000494393
10384	ENST00000482451
10384	ENST00000244519
10384	ENST00000471353
10384	ENST00000361232
10384	ENST00000474790
10384	ENST00000487627
10384	ENST00000496719
10384	ENST00000480110
10384	ENST00000467524
10384	ENST00000490254
10384	ENST00000487272
10384	ENST00000483179
10384	ENST00000477388
10384	ENST00000497681
101927406	ENST00000438505
101927406	ENST00000450848
101927406	ENST00000419786
390980	ENST00000354309
390980	ENST00000414468
54888	ENST00000264670
54888	ENST00000504374
54888	ENST00000505892
54888	ENST00000513888
54888	ENST00000506139
54888	ENST00000514127
54888	ENST00000502932
54888	ENST00000507888
54888	ENST00000505264
101	ENST00000445355
101	ENST00000415217
101	ENST00000485491
101	ENST00000559018
101	ENST00000468964
101	ENST00000561175
101	ENST00000537099
101	ENST00000560135
101	ENST00000463298
101	ENST00000486609
101	ENST00000559180
119774	ENST00000325719
5179	ENST00000517415
5179	ENST00000520589
5179	ENST00000314922
5179	ENST00000451791
5179	ENST00000523274
5179	ENST00000518974
5179	ENST00000523051
5179	ENST00000518770
5179	ENST00000521153
138307	ENST00000480597
138307	ENST00000479767
138307	ENST00000482893
138307	ENST00000371688
138307	ENST00000612714
119180	ENST00000375318
3804	ENST00000619702
84553	ENST00000389677
84553	ENST00000461803
84553	ENST00000480148
84553	ENST00000538471
151354	ENST00000295092
151354	ENST00000331243
151354	ENST00000497769
151354	ENST00000464947
29113	ENST00000383532
28991	ENST00000530332
28991	ENST00000402718
28991	ENST00000450361
28991	ENST00000305103
28991	ENST00000529143
28991	ENST00000533270
28991	ENST00000543949
259290	ENST00000631720
114049	ENST00000464615
114049	ENST00000265758
114049	ENST00000421304
114049	ENST00000432522
114049	ENST00000421744
114049	ENST00000478670
114049	ENST00000496153
114049	ENST00000441822
114049	ENST00000428163
114049	ENST00000436944
114049	ENST00000463307
114049	ENST00000430270
114049	ENST00000423497
114049	ENST00000487006
114049	ENST00000430446
114049	ENST00000442099
114049	ENST00000453316
114049	ENST00000471215
55815	ENST00000415766
55815	ENST00000466164
55815	ENST00000568990
55815	ENST00000487120
55815	ENST00000565339
55815	ENST00000563363
55815	ENST00000561639
55815	ENST00000567852
55815	ENST00000565148
55815	ENST00000388833
55815	ENST00000562633
55815	ENST00000561654
55815	ENST00000569504
55815	ENST00000431934
55815	ENST00000562321
55815	ENST00000565558
3249	ENST00000262626
3249	ENST00000392226
3249	ENST00000600390
3249	ENST00000597419
3249	ENST00000599363
3249	ENST00000596662
3249	ENST00000541345
3249	ENST00000593305
3249	ENST00000600675
29956	ENST00000482825
29956	ENST00000561294
29956	ENST00000560793
29956	ENST00000345896
29956	ENST00000368954
29956	ENST00000460664
29956	ENST00000368949
29956	ENST00000361419
29956	ENST00000559660
29956	ENST00000558062
29956	ENST00000559020
29956	ENST00000421609
29956	ENST00000457392
29956	ENST00000271688
137835	ENST00000524079
137835	ENST00000522780
137835	ENST00000523829
137835	ENST00000356838
137835	ENST00000377901
137835	ENST00000522334
137835	ENST00000519016
137835	ENST00000517538
137835	ENST00000519187
137835	ENST00000519304
137835	ENST00000522594
202559	ENST00000281156
8343	ENST00000356530
340156	ENST00000274643
654434	ENST00000568363
654434	ENST00000434411
654434	ENST00000566583
654434	ENST00000565256
654434	ENST00000366365
168002	ENST00000366796
168002	ENST00000366795
168002	ENST00000610183
168002	ENST00000607983
113000	ENST00000561734
113000	ENST00000007264
113000	ENST00000565809
113000	ENST00000567114
113000	ENST00000569601
113000	ENST00000565377
113000	ENST00000567283
113000	ENST00000562070
113000	ENST00000565503
113000	ENST00000563560
81579	ENST00000243501
81579	ENST00000502283
81579	ENST00000507961
81579	ENST00000502772
100133123	ENST00000419566
100133123	ENST00000456091
653275	ENST00000281882
653275	ENST00000619050
653275	ENST00000620207
23304	ENST00000372903
23304	ENST00000372899
23304	ENST00000372901
100505761	ENST00000494270
100505761	ENST00000473970
100505761	ENST00000492465
100505761	ENST00000594818
100505761	ENST00000596366
100505761	ENST00000596045
100505761	ENST00000597488
100505761	ENST00000598368
84133	ENST00000544604
84133	ENST00000402174
84133	ENST00000406323
375607	ENST00000300303
375607	ENST00000455377
375607	ENST00000444446
375607	ENST00000443096
79888	ENST00000627408
79888	ENST00000611696
79888	ENST00000625809
79888	ENST00000627969
79888	ENST00000628540
79888	ENST00000626080
79888	ENST00000626646
653619	ENST00000376152
653619	ENST00000613530
80336	ENST00000217074
80336	ENST00000217073
80336	ENST00000481196
80336	ENST00000490798
80336	ENST00000476056
80336	ENST00000372824
80336	ENST00000372819
80336	ENST00000217075
80336	ENST00000479873
80336	ENST00000465761
80336	ENST00000372826
80336	ENST00000474208
80336	ENST00000489068
80336	ENST00000372822
80336	ENST00000482486
80336	ENST00000255136
80336	ENST00000537323
55268	ENST00000371522
55268	ENST00000460612
55268	ENST00000539680
55268	ENST00000479183
55268	ENST00000543419
55268	ENST00000463923
55268	ENST00000371520
55268	ENST00000358358
55268	ENST00000498544
55268	ENST00000476477
55268	ENST00000479593
55268	ENST00000467988
55268	ENST00000487866
55268	ENST00000486170
55268	ENST00000487851
55268	ENST00000488268
55268	ENST00000544365
