hgnc_id	hgnc	previous	synonyms	entrez
HGNC:11634	TCF4		SEF2-1B, ITF2, bHLHb19, E2-2	6925
HGNC:51642	TCF4-AS1		MIR4529HG	
HGNC:51643	TCF4-AS2			
HGNC:11637	TCF6L2~withdrawn			
HGNC:11635	TCF6~withdrawn			
HGNC:11639	TCF7		TCF-1	6932
HGNC:11640	TCF7L1	TCF3		83439
HGNC:41388	TCF7L1-IT1			
HGNC:11641	TCF7L2	TCF4	TCF-4	6934
HGNC:11643	TCF9~withdrawn			
HGNC:11622	TCF11~withdrawn			
HGNC:11623	TCF12		HEB, HTF4, HsT17266, bHLHb20	6938
HGNC:11625	TCF13L1~withdrawn			
HGNC:11624	TCF13~withdrawn			
HGNC:11626	TCF14~withdrawn			
HGNC:11627	TCF15		EC2, PARAXIS, bHLHa40	6939
HGNC:11629	TCF19		SC1	6941
HGNC:11631	TCF20		AR1, SPBP	6942
HGNC:11632	TCF21		POD1, bHLHa23	6943
HGNC:18602	TCF23		OUT, bHLHa24	150921
HGNC:32275	TCF24		bHLHa25	100129654
HGNC:29181	TCF25		Nulp1, KIAA1049	22980
HGNC:11646	TCFL5		Figlb, E2BP-1, CHA, bHLHe82	10732
HGNC:11791	TCHH	THH		7062
HGNC:31796	TCHHL1	S100A17, THHL1		126637
HGNC:28135	TCHP		MGC10854, TpMs	84260
HGNC:11647	TCIRG1		TIRC7, OC-116, OC116, ATP6N1C, Atp6i, a3, ATP6V0A3	10312
HGNC:11648	TCL1A		TCL1	8115
HGNC:11649	TCL1B		TML1	9623
HGNC:11650	TCL4			6946
HGNC:11651	TCL5~withdrawn			
HGNC:13463	TCL6		TCL6e1, TNG2, TNG1	27004
HGNC:11652	TCN1		TCI, TC1	6947
HGNC:11653	TCN2		D22S676, D22S750, TC2	6948
HGNC:11654	TCOF1		treacle, TCS	6949
HGNC:11655	TCP1		D6S230E, CCT1, Ccta	6950
HGNC:11659	TCP1P1	TCP1L1		647047
HGNC:11660	TCP1P2	TCP1L2		6952
HGNC:21630	TCP1P3	TCP1L3		400013
HGNC:11656	TCP10			6953
HGNC:11657	TCP10L		PRED77	140290
HGNC:21254	TCP10L2		bA517H2.3	401285
HGNC:11658	TCP11	D6S230E	KIAA0229, FPPR	6954
HGNC:25655	TCP11L1		FLJ11336	55346
HGNC:28627	TCP11L2		MGC40368	255394
HGNC:48369	TCP11X1			100996631
HGNC:48335	TCP11X2			100996648
HGNC:48370	TCP11X3P			
HGNC:11662	TCRAV5S1~withdrawn			
HGNC:11661	TCRA~withdrawn			
HGNC:11667	TCRBV2O~withdrawn			
HGNC:11668	TCRBV4O~withdrawn			
HGNC:11664	TCRBV10O~withdrawn			
HGNC:11665	TCRBV11O~withdrawn			
HGNC:11666	TCRBV15O~withdrawn			
HGNC:11669	TCRBVO@~withdrawn			
HGNC:11663	TCRB~withdrawn			
HGNC:11670	TCRD~withdrawn			
HGNC:11672	TCRGC1~withdrawn			
HGNC:11673	TCRGC2~withdrawn			
HGNC:11674	TCRGJ1~withdrawn			
HGNC:11675	TCRGJ2~withdrawn			
HGNC:11677	TCRGJP1~withdrawn			
HGNC:11678	TCRGJP2~withdrawn			
HGNC:11676	TCRGJP~withdrawn			
HGNC:11679	TCRGV1~withdrawn			
HGNC:11682	TCRGV2~withdrawn			
HGNC:11683	TCRGV3~withdrawn			
HGNC:11684	TCRGV4~withdrawn			
HGNC:11686	TCRGV5P~withdrawn			
HGNC:11685	TCRGV5~withdrawn			
HGNC:11687	TCRGV6~withdrawn			
HGNC:11688	TCRGV7~withdrawn			
HGNC:11689	TCRGV8~withdrawn			
HGNC:11690	TCRGV9~withdrawn			
HGNC:11680	TCRGV10~withdrawn			
HGNC:11681	TCRGV11~withdrawn			
HGNC:11691	TCRGVB~withdrawn			
HGNC:11671	TCRG~withdrawn			
HGNC:11692	TCTA			6988
HGNC:11693	TCTE1		D6S46, MGC33600, FAP155	202500
HGNC:11695	TCTE3		TCTEX1D3	6991
HGNC:11696	TCTE5~withdrawn			
HGNC:26882	TCTEX1D1		FLJ40873	200132
HGNC:28482	TCTEX1D2		MGC33212	255758
HGNC:32315	TCTEX1D4			343521
HGNC:26113	TCTN1		FLJ21127, TECT1, JBTS13	79600
HGNC:25774	TCTN2	C12orf38	FLJ12975, TECT2, MKS8	79867
HGNC:24519	TCTN3	C10orf61	DKFZP564D116, TECT3, JBTS18	26123
HGNC:11698	TDD~withdrawn			
HGNC:11700	TDG			6996
HGNC:11701	TDGF1		CRIPTO, CR, Cripto-1	6997
HGNC:42350	TDGF1P1			100421177
HGNC:11702	TDGF1P2	TDGF2	CR-2, CRIPTO-2	22816
HGNC:11703	TDGF1P3	TDGF3	TDGF2, CR-3, CRIPTO-3, CRIPTO3	6998
HGNC:11704	TDGF1P4	TDGF4	CR-4, CRIPTO-4	22815
HGNC:11705	TDGF1P5	TDGF5	CR-5, CRIPTO-5	22814
HGNC:11706	TDGF1P6	TDGF6	CR-6, CRIPTO-6	22813
HGNC:11707	TDGF1P7	TDGF7	CR-7, CRIPTO-7	100129080
HGNC:49891	TDGP1			645233
HGNC:15547	TDH		FLJ25033, SDR14E1P	157739
HGNC:11708	TDO2		TDO, TPH2	6999
HGNC:11709	TDO2L1~withdrawn			
HGNC:18884	TDP1		FLJ11090, SCAN1	55775
HGNC:17768	TDP2	TTRAP		51567
HGNC:11710	TDPX1~withdrawn			
HGNC:11712	TDRD1		CT41.1	56165
HGNC:20612	TDRD3		FLJ21007	81550
HGNC:20613	TDRD4~withdrawn			
HGNC:20614	TDRD5		FLJ34823, TUDOR3	163589
HGNC:21339	TDRD6		NY-CO-45, bA446F17.4, CT41.2, SPATA36	221400
HGNC:30831	TDRD7		PCTAIRE2BP	23424
HGNC:20122	TDRD9	C14orf75	DKFZp434N0820, FLJ36164, NET54	122402
HGNC:25316	TDRD10		DKFZp434M202	126668
HGNC:25044	TDRD12		ECAT8, FLJ13072	91646
HGNC:45037	TDRD15			100129278
HGNC:43642	TDRG1		LINC00532, lincRNA-NR_024015	732253
HGNC:11713	TDRKH		TDRD2	11022
HGNC:26951	TDRP	C8orf42	INM01, TDRP1, TDRP2	157695
HGNC:11714	TEAD1	TCF13, AA	TEF-1	7003
HGNC:11715	TEAD2		TEF-4, ETF, TEF4	8463
HGNC:11716	TEAD3	TEAD5	TEF-5, ETFR-1	7005
HGNC:11717	TEAD4	TCF13L1	TEF-3, TEFR-1, EFTR-2, RTEF-1	7004
HGNC:11718	TEAD5~withdrawn			
HGNC:11719	TEC		PSCTK4	7006
HGNC:22214	TECPR1		DKFZP434B0335, FLJ23419, FLJ90593, KIAA1358	25851
HGNC:19957	TECPR2	KIAA0329		9895
HGNC:4551	TECR	SC2, GPSN2	TER, MRT14	9524
HGNC:27365	TECRL		GPSN2L, SRD5A2L2, DKFZp313D0829, DKFZp313B2333, TERL	253017
HGNC:44050	TECRP1			442777
HGNC:44051	TECRP2			391696
HGNC:11720	TECTA	DFNA12, DFNA8, DFNB21		7007
HGNC:11721	TECTB			6975
HGNC:30233	TEDDM1		HE9, Epdd1, TMEM45C, EDDM9	127670
HGNC:42447	TEDDM2P	TEDDM1P1		127671
HGNC:11722	TEF		KIAA1655	7008
HGNC:26223	TEFM	C17orf42	FLJ22729	79736
HGNC:11724	TEK	VMCM	TIE2, TIE-2, VMCM1, CD202b	7010
HGNC:15534	TEKT1			83659
HGNC:11725	TEKT2		TEKTB1	27285
HGNC:14293	TEKT3		FLJ32828	64518
HGNC:31012	TEKT4		MGC27019	150483
HGNC:37711	TEKT4P1			727768
HGNC:40046	TEKT4P2	MAFIPL		100132288
HGNC:42330	TEKT4P3			
HGNC:26554	TEKT5		FLJ32871, CT149	146279
HGNC:20680	TELAB1			338411
HGNC:29099	TELO2		KIAA0683, hCLK2, TEL2	9894
HGNC:37242	TEN1	C17orf106	FLJ39785	100134934
HGNC:44420	TEN1-CDK3			100529145
HGNC:8117	TENM1	ODZ3, TNM, ODZ1	TEN-M1	10178
HGNC:29943	TENM2	ODZ2	KIAA1127, Ten-M2	57451
HGNC:29944	TENM3	ODZ3	Ten-M3, KIAA1455	55714
HGNC:29945	TENM4	ODZ4	KIAA1302, Ten-M4	26011
HGNC:11726	TEP1		TP1, TLP1, VAULT2, p240, TROVE1	7011
HGNC:33745	TEPP			374739
HGNC:11727	TERC		TR, hTR, TRC3, SCARNA19	7012
HGNC:11728	TERF1	TRBF1	PIN2, TRF1, TRF	7013
HGNC:16733	TERF1P1	TERF1P		348567
HGNC:38110	TERF1P2			646359
HGNC:38499	TERF1P3			646316
HGNC:38500	TERF1P4			648283
HGNC:39686	TERF1P5			283523
HGNC:11729	TERF2	TRBF2	TRF2	7014
HGNC:19246	TERF2IP		RAP1	54386
HGNC:19258	TERF2IPP1			644899
HGNC:11730	TERT		TRT, TP2, TCS1, hEST2, EST2	
HGNC:14620	TES		DKFZP586B2022, TESS-2, TESTIN	26136
HGNC:26065	TESC		TSC, FLJ20607, CHP3	54997
HGNC:51142	TESC-AS1			101928244
HGNC:11731	TESK1			7016
HGNC:11732	TESK2			10420
HGNC:29109	TESPA1	KIAA0748		9840
HGNC:29484	TET1	CXXC6	LCX, KIAA1676, bA119F7.1	80312
HGNC:33586	TET1P1	CXXC6P1		441662
HGNC:25941	TET2	KIAA1546	FLJ20032	54790
HGNC:41125	TET2-AS1			
HGNC:28313	TET3		MGC22014, hCG_40738	200424
HGNC:30884	TEX2		HT008, TMEM96, KIAA1738	55852
HGNC:11739	TEX4~withdrawn			
HGNC:29585	TEX9			374618
HGNC:25988	TEX10		FLJ20287, bA208F1.2, Ipi1	54881
HGNC:11733	TEX11		TSGA3, TGC1	
HGNC:11734	TEX12			56158
HGNC:11735	TEX13A			56157
HGNC:11736	TEX13B		TSGA5, TGC3B	
HGNC:11737	TEX14		CT113	56155
HGNC:11738	TEX15		CT42	56154
HGNC:37957	TEX16P			100499435
HGNC:33802	TEX19		FLJ35767	400629
HGNC:35455	TEX21P			441687
HGNC:40026	TEX22			647310
HGNC:28622	TEX26	C13orf26	MGC40178	122046
HGNC:42784	TEX26-AS1	LINC00447		100507064
HGNC:2563	TEX28	CXorf2	fTEX	1527
HGNC:33356	TEX28P1		pTEX	728447
HGNC:33357	TEX28P2		pTEX, CXorf2B	653363
HGNC:20370	TEX29	C13orf16	bA474D23.1, MGC35169	121793
HGNC:25188	TEX30	C13orf27		93081
HGNC:28568	TEX33	C22orf33	MGC35206, EAN57	339669
HGNC:25366	TEX35	C1orf49	DKFZP564J047, TSC24	84066
HGNC:31653	TEX36	C10orf122	bA383C5.1	387718
HGNC:49500	TEX36-AS1			100169752
HGNC:26341	TEX37	C2orf51	FLJ25369, TSC21	200523
HGNC:29589	TEX38	C1orf223, ATPAF1-AS1	LOC374973, THEG4	374973
HGNC:19231	TEX40	C11orf20	DKFZP566E164	25858
HGNC:48667	TEX41		DKFZp686O1327, LINC00953	401014
HGNC:33767	TEX43	C5orf48	MGC163367, MGC163369, FLJ27505, Tseg7	389320
HGNC:30722	TEX101		MGC4766, SGRG, CT131, SPATA44	83639
HGNC:30712	TEX261		MGC32043, TEG-261	113419
HGNC:30247	TEX264		ZSIG11, FLJ13935	51368
HGNC:11740	TF		PRO1557, PRO2086	7018
HGNC:11741	TFAM	TCF6, TCF6L2		7019
HGNC:11636	TFAMP1	TCF6L1	MTTF1	260341
HGNC:11638	TFAMP2	TCF6L3	MTTF1	260340
HGNC:11742	TFAP2A	TFAP2, AP2TF	AP-2	7020
HGNC:40579	TFAP2A-AS1			100130275
HGNC:11743	TFAP2B		AP2-B	7021
HGNC:11744	TFAP2C		AP2-GAMMA, ERF1, TFAP2G, hAP-2g	7022
HGNC:15581	TFAP2D	TFAP2BL1		83741
HGNC:30774	TFAP2E		AP2E	339488
HGNC:11745	TFAP4		AP-4, bHLHc41	7023
HGNC:17037	TFB1M		mtTFB, CGI-75	51106
HGNC:18559	TFB2M		FLJ23182, FLJ22661, Hkp1	64216
HGNC:11746	TFCOUP1~withdrawn			
HGNC:11747	TFCOUP2~withdrawn			
HGNC:11748	TFCP2		CP2, LSF, LBP-1C, TFCP2C	7024
HGNC:17925	TFCP2L1		LBP-9, CRTR1	29842
HGNC:11749	TFDP1		Dp-1, DRTF1, DP1	7027
HGNC:11750	TFDP1P			391158
HGNC:11751	TFDP2		Dp-2	7029
HGNC:24603	TFDP3		HCA661, E2F-like, CT30	51270
HGNC:11752	TFE3		TFEA, bHLHe33	7030
HGNC:11753	TFEB		TCFEB, bHLHe35	7942
HGNC:11754	TFEC		TCFEC, TFECL, bHLHe34	22797
HGNC:11755	TFF1	BCEI	D21S21, HPS2, pS2, pNR-2, HP1.A	7031
HGNC:11756	TFF2	SML1		7032
HGNC:11757	TFF3		HITF, ITF	7033
HGNC:11758	TFG		TF6, FLJ36137, SPG57	10342
HGNC:17165	TFIP11		TIP39, DKFZP434B194, Spp382	24144
HGNC:13465	TFNR~withdrawn			
HGNC:11759	TFP1	TFP		100129696
HGNC:11760	TFPI	LACI	EPI, TFI, TFPI1	7035
HGNC:11761	TFPI2		PP5, TFPI-2, REF1	7980
HGNC:13630	TFPT		FB1, amida, INO80F	29844
HGNC:11762	TFR2		HFE3, TFRC2	7036
HGNC:11763	TFRC		CD71, TFR1, p90	7037
HGNC:11764	TG		TGN, AITD3	7038
HGNC:13466	TGCT1			
HGNC:20324	TGDS		TDPGD, SDR2E1	23483
HGNC:11765	TGFA			7039
HGNC:41389	TGFA-IT1			
HGNC:11766	TGFB1	TGFB, DPD1	CED, TGFbeta	7040
HGNC:11767	TGFB1I1		Hic-5, TSC-5, ARA55, HIC-5	7041
HGNC:11768	TGFB2			7042
HGNC:50628	TGFB2-AS1			728463
HGNC:50629	TGFB2-OT1		FLJ11812	
HGNC:11769	TGFB3	ARVD1, ARVD		7043
HGNC:11770	TGFB4~withdrawn			
HGNC:11771	TGFBI	CSD3, LCD1, CSD1, CSD2	BIGH3, CDB1, CDGG1	7045
HGNC:11772	TGFBR1	MSSE, ESS1	ALK-5, ACVRLK4	7046
HGNC:11773	TGFBR2	MFS2		7048
HGNC:11774	TGFBR3		betaglycan, BGCAN	7049
HGNC:44152	TGFBR3L			100507588
HGNC:16836	TGFBRAP1		TRAP-1, TRAP1	9392
HGNC:11775	TGFBRE~withdrawn			
HGNC:11776	TGIF1	HPE4, TGIF		7050
HGNC:30730	TGIF1P1			126052
HGNC:15764	TGIF2			60436
HGNC:44664	TGIF2-C20orf24			100527943
HGNC:18570	TGIF2LX			90316
HGNC:18569	TGIF2LY			90655
HGNC:33317	TGIF2P1			126826
HGNC:33320	TGIF2P2			100009674
HGNC:33318	TGIF2P3			100009672
HGNC:33319	TGIF2P4			100009673
HGNC:11777	TGM1	ICR2	TGASE, TGK, LI, LI1	7051
HGNC:11778	TGM2		TGC	7052
HGNC:11779	TGM3		TGE	7053
HGNC:11780	TGM4		TGP	7047
HGNC:11781	TGM5		TGX	9333
HGNC:16255	TGM6	TGM3L	dJ734P14.3, TGY, SCA35	343641
HGNC:30790	TGM7		TGMZ	116179
HGNC:15450	TGOLN2		TGN51, TGN46, TGN48, TGN38, TTGN2	10618
HGNC:17843	TGS1	NCOA6IP	PIMT	96764
HGNC:11782	TH		DYT5b	7054
HGNC:40495	TH2LCRR		TH2-LCR	
HGNC:18004	THA1P		GLY1	390816
HGNC:19217	THADA		FLJ21877, KIAA1767, GITA	63892
HGNC:20856	THAP1	DYT6	FLJ10477, 4833431A01Rik	55145
HGNC:20854	THAP2		DKFZP564I0422	83591
HGNC:20855	THAP3			90326
HGNC:23187	THAP4		CGI-36	51078
HGNC:23188	THAP5		DKFZp313O1132	168451
HGNC:22340	THAP5P1			285872
HGNC:44502	THAP5P2			100129618
HGNC:23189	THAP6		MGC30052	152815
HGNC:23190	THAP7		MGC10963	80764
HGNC:41013	THAP7-AS1			439931
HGNC:23191	THAP8		FLJ32891	199745
HGNC:23192	THAP9		FLJ34093	79725
HGNC:44172	THAP9-AS1			100499177
HGNC:23193	THAP10			56906
HGNC:23194	THAP11		HRIHFB2206, CTG-B45d, CTG-B43a	57215
HGNC:11783	THAS			
HGNC:11784	THBD		CD141	7056
HGNC:11785	THBS1		TSP1, THBS, TSP, THBS-1, TSP-1	7057
HGNC:11786	THBS2		TSP2	7058
HGNC:11787	THBS3			7059
HGNC:11788	THBS4			7060
HGNC:11790	THC2~withdrawn			
HGNC:11789	THC~withdrawn			
HGNC:13706	THEG		CT56, THEG1	51298
HGNC:43771	THEGL			100506564
HGNC:17947	THEM4		CTMP	117145
HGNC:32692	THEM4P1			677880
HGNC:26755	THEM5		FLJ37964	284486
HGNC:29656	THEM6	C8orf55	DSCD75	51337
HGNC:50386	THEM7P		RP1-65P5.1	
HGNC:21569	THEMIS	C6orf207, C6orf190, TSEPA	bA325O24.4, FLJ40584, bA325O24.3	387357
HGNC:16839	THEMIS2	C1orf38	ICB-1, Icb-1	9473
HGNC:49196	THEMIS3P			100420484
HGNC:26053	THG1L		ICF45, FLJ11601, FLJ20546	54974
HGNC:11792	THM			7063
HGNC:26160	THNSL1		FLJ22002	79896
HGNC:25602	THNSL2		FLJ10916	55258
HGNC:19070	THOC1		P84, HPR1	9984
HGNC:19073	THOC2	CXorf3	THO2, dJ506G2.1	57187
HGNC:19072	THOC3		TEX1, MGC5469	84321
HGNC:19074	THOC5	C22orf19	PK1.3, KIAA0983, Fmip, fSAP79	8563
HGNC:28369	THOC6	WDR58	MGC2655, fSAP35	79228
HGNC:29874	THOC7		NIF3L1BP1, FLJ23445, fSAP24	80145
HGNC:41249	THOC7-AS1			
HGNC:11793	THOP1			7064
HGNC:11794	THOP2~withdrawn			
HGNC:11795	THPO	MGDF	TPO, MPLLG	7066
HGNC:11796	THRA	THRA1, THRA2, ERBA1	EAR-7.1/EAR-7.2, THRA3, AR7, ERBA, NR1A1	7067
HGNC:11797	THRA2~withdrawn			
HGNC:11798	THRAL~withdrawn			
HGNC:22964	THRAP3		TRAP150	9967
HGNC:32386	THRAP3P1	THRAP3L		391524
HGNC:11799	THRB	ERBA2, PRTH	THRB1, THRB2, NR1A2, THR1, ERBA-BETA, GRTH	7068
HGNC:44515	THRB-AS1			644990
HGNC:41390	THRB-IT1			
HGNC:49503	THRIL		Linc1992, TCONS_00020260, BRI3BP-AS1	102659353
HGNC:11800	THRSP	LPGP1	SPOT14, Lpgp, S14, THRP	7069
HGNC:17754	THSD1		TMTSP	55901
HGNC:31375	THSD1P1	THSD1P		374500
HGNC:25835	THSD4		FVSY9334, PRO34005, FLJ13710, ADAMTSL6	79875
HGNC:51420	THSD4-AS1			101929196
HGNC:51421	THSD4-AS2			101929173
HGNC:22207	THSD7A		KIAA0960	221981
HGNC:29348	THSD7B		KIAA1679	80731
HGNC:18987	THTPA		THTPASE	
HGNC:23807	THUMPD1		FLJ20274	55623
HGNC:23808	THUMPD1P1			391276
HGNC:14890	THUMPD2	C2orf8	MGC2454	80745
HGNC:24493	THUMPD3		DKFZP434F091	25917
HGNC:44478	THUMPD3-AS1	SETD5-AS1		440944
HGNC:50793	THUMPD3P1			100419989
HGNC:11801	THY1		CD90	7070
HGNC:29560	THYN1		THY28	29087
HGNC:11802	TIA1			7072
HGNC:11803	TIAF1			9220
HGNC:11804	TIAL1		TIAR	7073
HGNC:11805	TIAM1			7074
HGNC:11806	TIAM2		STEF	26230
HGNC:11807	TIC1~withdrawn			
HGNC:18348	TICAM1		TRIF, TICAM-1, MGC35334, PRVTIRB	148022
HGNC:21354	TICAM2		TRAM, TICAM-2, TIRP	353376
HGNC:28704	TICRR	C15orf42	MGC45866, FLJ41618, Treslin, SLD3	90381
HGNC:11809	TIE1	TIE	JTK14	7075
HGNC:19075	TIFA		MGC20791, T2BP, T6BP, TIFAA	92610
HGNC:34024	TIFAB			497189
HGNC:1185	TIGAR	C12orf5		57103
HGNC:14523	TIGD1		EEYORE	200765
HGNC:18333	TIGD2			166815
HGNC:18334	TIGD3			220359
HGNC:18335	TIGD4			201798
HGNC:18336	TIGD5		FLJ14926	84948
HGNC:18332	TIGD6		DKFZp761E2110	81789
HGNC:18331	TIGD7		Sancho	91151
HGNC:26838	TIGIT	VSIG9, VSTM3	FLJ39873, DKFZp667A205	201633
HGNC:18146	TIGM1~withdrawn			
HGNC:25132	TIMD4			91937
HGNC:11813	TIMELESS		hTIM, TIM, TIM1	8914
HGNC:11817	TIMM8A	DFN1	DDP, MTS	1678
HGNC:17802	TIMM8AP1	TIMM8AP	DDPP	399520
HGNC:11818	TIMM8B		TIM8B, DDP2, FLJ21744, MGC102866, MGC117373	26521
HGNC:39211	TIMM8BP1			
HGNC:39212	TIMM8BP2			
HGNC:11819	TIMM9		TIM9A	26520
HGNC:39928	TIMM9P1			
HGNC:39929	TIMM9P2			
HGNC:39930	TIMM9P3			
HGNC:11814	TIMM10		TIM10, TIM10A	26519
HGNC:4022	TIMM10B	FXC1	Tim9b, TIM10B	26515
HGNC:11816	TIMM13	TIMM13B	Tim13	26517
HGNC:11815	TIMM13A~withdrawn			
HGNC:17315	TIMM17A		TIM17, TIM17A	10440
HGNC:17310	TIMM17B		DXS9822, JM3	10245
HGNC:49865	TIMM17BP1			390298
HGNC:25010	TIMM21	C18orf55	HSPC154, TIM21	29090
HGNC:17317	TIMM22	TEX4		29928
HGNC:17312	TIMM23		TIM23	100287932
HGNC:23581	TIMM23B		bA592B15.7	100652748
HGNC:17316	TIMM44		TIM44	10469
HGNC:23656	TIMM50		TIM50L	92609
HGNC:1321	TIMMDC1	C3orf1	FLJ22597	51300
HGNC:11820	TIMP1	TIMP, CLGI	EPO	7076
HGNC:11821	TIMP2		CSC-21K	7077
HGNC:11822	TIMP3	SFD		7078
HGNC:11823	TIMP4			7079
HGNC:14599	TINAG			27283
HGNC:19168	TINAGL1	LCN7	P3ECSL, LIECG3, ARG1, TINAGRP	64129
HGNC:14607	TINCR	PLAC2	FLJ90734, NCRNA00036, LINC00036	257000
HGNC:11824	TINF2		TIN2	26277
HGNC:23696	TIPARP		DKFZP434J214, DKFZp686N0351, DDF1, PARP7, PARP-7, PARP-1, pART14, RM1	25976
HGNC:41028	TIPARP-AS1			100287227
HGNC:30750	TIPIN		FLJ20516	54962
HGNC:30231	TIPRL		MGC3794, dJ69E11.3, TIP41	261726
HGNC:17192	TIRAP		Mal, wyatt	114609
HGNC:11826	TITF2~withdrawn			
HGNC:17949	TJAP1	TJP4	PILT	93643
HGNC:11827	TJP1		ZO-1, MGC133289, DKFZp686M05161	7082
HGNC:14167	TJP1P			64730
HGNC:11828	TJP2	DFNA51	ZO-2, X104, ZO2	9414
HGNC:11829	TJP3		ZO-3	27134
HGNC:11830	TK1			7083
HGNC:11831	TK2		SCA31	7084
HGNC:11833	TKCR	TKC		7085
HGNC:11832	TKC~withdrawn			
HGNC:24552	TKFC	DAK	DKFZP586B1621, NET45	26007
HGNC:11834	TKT			7086
HGNC:11835	TKTL1		TKR, TKT2	8277
HGNC:25313	TKTL2		FLJ32975, DKFZP434L1717	84076
HGNC:25177	TLCD1			116238
HGNC:33522	TLCD2			727910
HGNC:11836	TLCN~withdrawn			
HGNC:29325	TLDC1	KIAA1609		57707
HGNC:16112	TLDC2	C20orf118	dJ132F21.2	140711
HGNC:11837	TLE1		ESG1, GRG1, ESG	7088
HGNC:39438	TLE1P1			645381
HGNC:11838	TLE2		ESG2, GRG2, ESG, FLJ41188	7089
HGNC:11839	TLE3		ESG, ESG3, KIAA1547, HsT18976, GRG3	7090
HGNC:11840	TLE4		E(spI), ESG, GRG4	7091
HGNC:30788	TLE6		FLJ14009, GRG6	79816
HGNC:11841	TLK1		KIAA0137, PKU-BETA	9874
HGNC:28608	TLK1P1	TLK1P	TLK1ps	100129793
HGNC:11842	TLK2		PKU-ALPHA, MGC44450	11011
HGNC:18048	TLK2P1		TLK2ps1	646202
HGNC:22227	TLK2P2		TLK2ps2	553121
HGNC:11843	TLL1			7092
HGNC:11844	TLL2			7093
HGNC:11845	TLN1	TLN	ILWEQ	7094
HGNC:15447	TLN2		KIAA0320, ILWEQ	83660
HGNC:11847	TLR1		rsc786, KIAA0012, CD281	7096
HGNC:11848	TLR2		TIL4, CD282	7097
HGNC:11849	TLR3		CD283	7098
HGNC:11850	TLR4		hToll, CD284, TLR-4, ARMD10	7099
HGNC:11851	TLR5	SLEB1	TIL3, FLJ10052, MGC126430, MGC126431	7100
HGNC:16711	TLR6		CD286	10333
HGNC:15631	TLR7			51284
HGNC:15632	TLR8		CD288	51311
HGNC:40720	TLR8-AS1			349408
HGNC:15633	TLR9		CD289	54106
HGNC:15634	TLR10		CD290	81793
HGNC:31754	TLR12P			100131451
HGNC:5056	TLX1	TCL3, HOX11		3195
HGNC:37183	TLX1NB		TD1, TDI, APT-B7	100038246
HGNC:5057	TLX2	HOX11L1	Enx, Tlx2, NCX	3196
HGNC:13532	TLX3	HOX11L2	RNX	30012
HGNC:11852	TLX~withdrawn			
HGNC:24142	TM2D1		BBP	83941
HGNC:24127	TM2D2		BLP1	83877
HGNC:24128	TM2D3		BLP2, FLJ22604	80213
HGNC:11853	TM4SF1	M3S1	L6	4071
HGNC:40587	TM4SF1-AS1			
HGNC:11856	TM4SF4		il-TMP	7104
HGNC:11857	TM4SF5			9032
HGNC:25181	TM4SF18		L6D	116441
HGNC:25167	TM4SF19			116211
HGNC:41085	TM4SF19-AS1			
HGNC:49190	TM4SF19-TCTEX1D2			100534611
HGNC:26230	TM4SF20		FLJ22800, TCCE518	79853
HGNC:11860	TM6SF1			53346
HGNC:11861	TM6SF2		Lpr4	53345
HGNC:11863	TM7SF2		ANG1, DHCR14A, NET47	7108
HGNC:23049	TM7SF3			51768
HGNC:11864	TM9SF1		MP70, HMP70	10548
HGNC:11865	TM9SF2		P76	9375
HGNC:21529	TM9SF3		SMBP	56889
HGNC:30797	TM9SF4		KIAA0255, dJ836N17.2	9777
HGNC:26932	TMA7	CCDC72	HSPC016	51372
HGNC:25638	TMA16	C4orf43	FLJ11184	55319
HGNC:43780	TMA16P1			100101405
HGNC:43781	TMA16P2			100101407
HGNC:23410	TMBIM1		PP1201, RECS1, LFG3	64114
HGNC:24257	TMBIM4		CGI-119, S1R, ZPRO, LFG4, GAAP	51643
HGNC:11723	TMBIM6	TEGT	BI-1, BAXI1	7009
HGNC:49212	TMBIM7P			
HGNC:16513	TMC1	DFNA36, DFNB7, DFNB11		117531
HGNC:16527	TMC2	C20orf145	dJ686C3.3	117532
HGNC:22995	TMC3			342125
HGNC:51424	TMC3-AS1			101929655
HGNC:22998	TMC4			147798
HGNC:22999	TMC5		FLJ13593	79838
HGNC:18021	TMC6	EVER1	LAK-4P, EVIN1	11322
HGNC:23000	TMC7		FLJ21240	79905
HGNC:20474	TMC8	EVER2	EVIN2	147138
HGNC:29116	TMCC1		KIAA0779	23023
HGNC:49060	TMCC1-AS1			100507032
HGNC:31901	TMCC1P1	TMCC1P		100128132
HGNC:24239	TMCC2		HUCEP11, FLJ38497	9911
HGNC:29199	TMCC3		KIAA1145	57458
HGNC:18188	TMCO1	TMCC4	HP10122	54499
HGNC:23312	TMCO2		dJ39G22.2	127391
HGNC:20329	TMCO3	C13orf11	FLJ20623	55002
HGNC:27393	TMCO4		DKFZp686C23231	255104
HGNC:28558	TMCO5A	TMCO5	MGC35118	145942
HGNC:34243	TMCO5B			100652857
HGNC:28814	TMCO6		FLJ39769, PRO1580	55374
HGNC:17291	TMED1		ST2L, MGC1270, IL1RL1LG, Il1rl1l	11018
HGNC:16996	TMED2		RNP24, P24A	10959
HGNC:28889	TMED3	C15orf22	p24B	23423
HGNC:22301	TMED4		HNLF	222068
HGNC:24251	TMED5		CGI-100	50999
HGNC:28331	TMED6		MGC23911	146456
